Area,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity,EVI,LAI,FPAR,Soil_Moisture_mm,NDVI_Season_Mean,NDVI_Season_Max,NDVI_Season_Min,NDVI_Season_Std,NDVI_Season_Range,NDVI_Season_CV,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Sand,Silt,Bulk_Density,CN_Ratio,pH_Suitability,Dominant_Soil_Texture,sm_surface,sm_rootzone,Rootzone_Surface_Diff,Moisture_Ratio,Water_Availability_Cat,Rainfall,Heat_Stress_Days,Wind_Mean,Wind_Max,Rain_Temp_Ratio,Extreme_Heat_Risk,Is_Extreme_Heat,LST_C,is_extreme_Heat_Stress_Days,is_extreme_Wind_Max,Yield
1381,Feni,Kharif 2,30.0,70.0,Mug,February,March To May,May,722.0,35,25.0,80,60,0.4325850441482869,2.055343775158777,0.6120683424407449,25.29245845875632,0.4747222316498454,0.6864048324722554,0.1727512973903106,0.2433180804047081,0.5136535350819448,0.512548316010149,618.2732878803406,5.67,20.91,1.66,35.16,25.97,38.87,1.29,12.59,Optimal,Loamy,0.1516,0.2025,0.051,1.4384,Moderate,1338.61,0.0,1.9202439024390243,7.3,48.4,Low Risk,0,28.86244286274001,0,0,0.5228095582910934
59,Feni,Kharif 1,27.5,80.0,Jambura,April,April To May,May To June,157.0,30,25.0,90,70,0.3665906769782119,1.1537637397187268,0.4103794430631279,16.78831163380378,0.2297341345425387,0.3420579380209889,0.0507026668147709,0.1321343045015581,0.2913552712062179,0.5751618267989319,1211.038877783889,5.67,20.91,1.66,35.16,25.97,38.87,1.29,12.59,Optimal,Loamy,0.2271,0.2489,0.0219,1.1913,Moderate,1134.36,10.0,2.403688524590164,6.22,41.41,Moderate Risk,0,29.411120319793042,0,0,2.6610169491525424
114,Feni,Kharif 2,27.5,48.75,Mashkalai,August,Sep To Oct,Nov,37.0,35,20.0,65,45,0.4325850441482869,2.055343775158777,0.6120683424407449,25.29245845875632,0.4747222316498454,0.6864048324722554,0.1727512973903106,0.2433180804047081,0.5136535350819448,0.512548316010149,618.2732878803406,5.67,20.91,1.66,35.16,25.97,38.87,1.29,12.59,Optimal,Loamy,0.3239,0.3378,0.0139,1.0436,Optimal,1338.61,0.0,1.9202439024390243,7.3,48.4,Low Risk,0,28.86244286274001,0,0,0.32456140350877194
38,Feni,Kharif 2,27.5,48.75,Gram,August,Sep To Oct,Nov,17.0,35,20.0,65,45,0.4325850441482869,2.055343775158777,0.6120683424407449,25.29245845875632,0.4747222316498454,0.6864048324722554,0.1727512973903106,0.2433180804047081,0.5136535350819448,0.512548316010149,618.2732878803406,5.67,20.91,1.66,35.16,25.97,38.87,1.29,12.59,Optimal,Loamy,0.3239,0.3378,0.0139,1.0436,Optimal,1338.61,0.0,1.9202439024390243,7.3,48.4,Low Risk,0,28.86244286274001,0,0,0.4473684210526316
11,Feni,Kharif 2,28.0,48.75,Arhar,August,Sep To Oct,Nov,2.0,30,26.0,65,45,0.4325850441482869,2.055343775158777,0.6120683424407449,25.29245845875632,0.4747222316498454,0.6864048324722554,0.1727512973903106,0.2433180804047081,0.5136535350819448,0.512548316010149,618.2732878803406,5.67,20.91,1.66,35.16,25.97,38.87,1.29,12.59,Optimal,Loamy,0.3239,0.3378,0.0139,1.0436,Optimal,1338.61,0.0,1.9202439024390243,7.3,48.4,Low Risk,0,28.86244286274001,0,0,0.18181818181818182
319,Feni,Kharif 1,16.0,67.5,Beans,June,July To Nov,Nov To April,523.0,22,10.0,75,60,0.3665906769782119,1.1537637397187268,0.4103794430631279,16.78831163380378,0.2297341345425387,0.3420579380209889,0.0507026668147709,0.1321343045015581,0.2913552712062179,0.5751618267989319,1211.038877783889,5.67,20.91,1.66,35.16,25.97,38.87,1.29,12.59,Optimal,Loamy,0.2491,0.281,0.0319,1.2131,Optimal,1134.36,10.0,2.403688524590164,6.22,41.41,Moderate Risk,0,29.411120319793042,0,0,1.6394984326018809
163129,Feni,Kharif 2,26.0,72.5,Aman,June,July To Oct,Nov To Dec,196106.0,40,12.0,85,60,0.4325850441482869,2.055343775158777,0.6120683424407449,25.29245845875632,0.4747222316498454,0.6864048324722554,0.1727512973903106,0.2433180804047081,0.5136535350819448,0.512548316010149,618.2732878803406,5.67,20.91,1.66,35.16,25.97,38.87,1.29,12.59,Optimal,Loamy,0.3086,0.3244,0.0158,1.0602,Optimal,1338.61,0.0,1.9202439024390243,7.3,48.4,Low Risk,0,28.86244286274001,0,0,1.202152897400217
459,Feni,Rabi,20.0,60.0,Pumpkin,September,Oct To Nov,Nov To Feb,1142.0,25,15.0,70,50,0.3106079046489685,1.0999827915273732,0.4843782587216227,12.399997018875313,0.4489640385582567,0.5023790786684436,0.4082268131916088,0.0413284151831327,0.0941522654768347,0.0920528408374294,793.9622601332676,5.67,20.91,1.66,35.16,25.97,38.87,1.29,12.59,Optimal,Loamy,0.2569,0.2896,0.0327,1.1558,Optimal,89.25,0.0,1.37425,3.58,4.65,Low Risk,0,26.119209708611095,0,0,2.4880174291938997
527,Feni,Rabi,20.0,75.0,Lal Shak,September,Oct To Nov,Nov To Feb,998.0,25,15.0,80,70,0.3106079046489685,1.0999827915273732,0.4843782587216227,12.399997018875313,0.4489640385582567,0.5023790786684436,0.4082268131916088,0.0413284151831327,0.0941522654768347,0.0920528408374294,793.9622601332676,5.67,20.91,1.66,35.16,25.97,38.87,1.29,12.59,Optimal,Loamy,0.2569,0.2896,0.0327,1.1558,Optimal,89.25,0.0,1.37425,3.58,4.65,Low Risk,0,26.119209708611095,0,0,1.8937381404174574
111,Feni,Rabi,20.0,80.0,Laushak,September,Oct To Nov,Nov To Feb,140.0,25,15.0,90,70,0.3106079046489685,1.0999827915273732,0.4843782587216227,12.399997018875313,0.4489640385582567,0.5023790786684436,0.4082268131916088,0.0413284151831327,0.0941522654768347,0.0920528408374294,793.9622601332676,5.67,20.91,1.66,35.16,25.97,38.87,1.29,12.59,Optimal,Loamy,0.2569,0.2896,0.0327,1.1558,Optimal,89.25,0.0,1.37425,3.58,4.65,Low Risk,0,26.119209708611095,0,0,1.2612612612612613
50,Feni,Rabi,25.0,80.0,Danta Shak,March,April To Aug,Sep,59.0,32,18.0,85,75,0.3106079046489685,1.0999827915273732,0.4843782587216227,12.399997018875313,0.4489640385582567,0.5023790786684436,0.4082268131916088,0.0413284151831327,0.0941522654768347,0.0920528408374294,793.9622601332676,5.67,20.91,1.66,35.16,25.97,38.87,1.29,12.59,Optimal,Loamy,0.2567,0.2798,0.0231,1.2033,Optimal,89.25,0.0,1.37425,3.58,4.65,Low Risk,0,26.119209708611095,0,0,1.18
141,Feni,Rabi,25.0,80.0,Danta,March,April To Aug,Sep,233.0,32,18.0,85,75,0.3106079046489685,1.0999827915273732,0.4843782587216227,12.399997018875313,0.4489640385582567,0.5023790786684436,0.4082268131916088,0.0413284151831327,0.0941522654768347,0.0920528408374294,793.9622601332676,5.67,20.91,1.66,35.16,25.97,38.87,1.29,12.59,Optimal,Loamy,0.2567,0.2798,0.0231,1.2033,Optimal,89.25,0.0,1.37425,3.58,4.65,Low Risk,0,26.119209708611095,0,0,1.6524822695035462
37,Feni,Kharif 1,11.5,77.5,Mukhi Kachu,April,May To Sep,Sep To Feb,137.0,15,8.0,90,65,0.3665906769782119,1.1537637397187268,0.4103794430631279,16.78831163380378,0.2297341345425387,0.3420579380209889,0.0507026668147709,0.1321343045015581,0.2913552712062179,0.5751618267989319,1211.038877783889,5.67,20.91,1.66,35.16,25.97,38.87,1.29,12.59,Optimal,Loamy,0.2626,0.2874,0.0248,1.1396,Optimal,1134.36,10.0,2.403688524590164,6.22,41.41,Moderate Risk,0,29.411120319793042,0,0,3.7027027027027026
42,Feni,Kharif 1,27.5,90.0,Kolmi Shak,March,April To Aug,Sep To Oct,99.0,35,20.0,100,80,0.3665906769782119,1.1537637397187268,0.4103794430631279,16.78831163380378,0.2297341345425387,0.3420579380209889,0.0507026668147709,0.1321343045015581,0.2913552712062179,0.5751618267989319,1211.038877783889,5.67,20.91,1.66,35.16,25.97,38.87,1.29,12.59,Optimal,Loamy,0.2676,0.2896,0.022,1.1829,Optimal,1134.36,10.0,2.403688524590164,6.22,41.41,Moderate Risk,0,29.411120319793042,0,0,2.357142857142857
189,Feni,Kharif 1,29.0,67.5,Guava,April,April To May,June,683.0,35,23.0,85,50,0.3665906769782119,1.1537637397187268,0.4103794430631279,16.78831163380378,0.2297341345425387,0.3420579380209889,0.0507026668147709,0.1321343045015581,0.2913552712062179,0.5751618267989319,1211.038877783889,5.67,20.91,1.66,35.16,25.97,38.87,1.29,12.59,Optimal,Loamy,0.2487,0.2782,0.0294,1.1956,Optimal,1134.36,10.0,2.403688524590164,6.22,41.41,Moderate Risk,0,29.411120319793042,0,0,3.613756613756614
1,Feni,Kharif 1,21.5,82.5,Dalim,April,April To May,June,1.0,38,5.0,95,70,0.3665906769782119,1.1537637397187268,0.4103794430631279,16.78831163380378,0.2297341345425387,0.3420579380209889,0.0507026668147709,0.1321343045015581,0.2913552712062179,0.5751618267989319,1211.038877783889,5.67,20.91,1.66,35.16,25.97,38.87,1.29,12.59,Optimal,Loamy,0.2487,0.2782,0.0294,1.1956,Optimal,1134.36,10.0,2.403688524590164,6.22,41.41,Moderate Risk,0,29.411120319793042,0,0,1.0
7317,Gaibandha,Rabi,17.75,55.0,Wheat,December,Jan To March,April,8743.0,20,15.5,65,50,0.2483249104879115,0.8056408829972127,0.37365511610014557,11.262805795488038,0.3361120547493766,0.5052634601391561,0.2446402294304136,0.1214564124251778,0.2606232307087425,0.3613569067486802,1024.6324994238396,5.59,17.13,1.51,36.5036503650365,26.57265726572657,36.923692369236925,1.32,11.34,Optimal,Loamy,0.1575,0.2077,0.0502,1.3563,Moderate,82.59,0.0,1.225,4.57,4.3,Low Risk,0,24.82396418694691,0,0,1.1948886155528222
32955,Gaibandha,Rabi,20.5,60.0,Maize 2,December,Jan To March,April,105864.0,27,14.0,70,50,0.2483249104879115,0.8056408829972127,0.37365511610014557,11.262805795488038,0.3361120547493766,0.5052634601391561,0.2446402294304136,0.1214564124251778,0.2606232307087425,0.3613569067486802,1024.6324994238396,5.59,17.13,1.51,36.5036503650365,26.57265726572657,36.923692369236925,1.32,11.34,Optimal,Loamy,0.1575,0.2077,0.0502,1.3563,Moderate,82.59,0.0,1.225,4.57,4.3,Low Risk,0,24.82396418694691,0,0,3.2123805188893946
321264,Gaibandha,Rabi,26.0,72.5,Boro,November,Dec To March,April,523837.0,40,12.0,85,60,0.2483249104879115,0.8056408829972127,0.37365511610014557,11.262805795488038,0.3361120547493766,0.5052634601391561,0.2446402294304136,0.1214564124251778,0.2606232307087425,0.3613569067486802,1024.6324994238396,5.59,17.13,1.51,36.5036503650365,26.57265726572657,36.923692369236925,1.32,11.34,Optimal,Loamy,0.1659,0.2148,0.0489,1.3297,Moderate,82.59,0.0,1.225,4.57,4.3,Low Risk,0,24.82396418694691,0,0,1.6305499526868867
593,Gaibandha,Rabi,20.5,80.0,Sweet Potato,November,Dec To March,April,2015.0,24,17.0,90,70,0.2483249104879115,0.8056408829972127,0.37365511610014557,11.262805795488038,0.3361120547493766,0.5052634601391561,0.2446402294304136,0.1214564124251778,0.2606232307087425,0.3613569067486802,1024.6324994238396,5.59,17.13,1.51,36.5036503650365,26.57265726572657,36.923692369236925,1.32,11.34,Optimal,Loamy,0.1659,0.2148,0.0489,1.3297,Moderate,82.59,0.0,1.225,4.57,4.3,Low Risk,0,24.82396418694691,0,0,3.397976391231029
1818,Gaibandha,Kharif 1,31.5,70.0,Mango,April,April To May,April To June,13499.0,36,27.0,90,50,0.2835750624170393,0.8135612901335261,0.30636623388088957,23.11647368793851,0.2161339741384588,0.2962063273967376,0.02131745298654,0.131093868545845,0.2748888744101976,0.6065398513510153,1182.3209464304657,5.59,17.13,1.51,36.5036503650365,26.57265726572657,36.923692369236925,1.32,11.34,Optimal,Loamy,0.2606,0.2763,0.0157,1.0793,Optimal,1278.22,37.0,2.281475409836065,6.66,45.39,High Risk,1,27.917361639481214,0,0,7.425192519251925
643,Gaibandha,Kharif 1,34.5,82.5,Jack Fruit,April,April To May,April To June,11811.0,47,22.0,95,70,0.2835750624170393,0.8135612901335261,0.30636623388088957,23.11647368793851,0.2161339741384588,0.2962063273967376,0.02131745298654,0.131093868545845,0.2748888744101976,0.6065398513510153,1182.3209464304657,5.59,17.13,1.51,36.5036503650365,26.57265726572657,36.923692369236925,1.32,11.34,Optimal,Loamy,0.2606,0.2763,0.0157,1.0793,Optimal,1278.22,37.0,2.281475409836065,6.66,45.39,High Risk,1,27.917361639481214,0,0,18.368584758942458
147,Gaibandha,Kharif 1,30.0,80.0,Ripe Papaya,April,April To May,April To May,1525.0,35,25.0,90,70,0.2835750624170393,0.8135612901335261,0.30636623388088957,23.11647368793851,0.2161339741384588,0.2962063273967376,0.02131745298654,0.131093868545845,0.2748888744101976,0.6065398513510153,1182.3209464304657,5.59,17.13,1.51,36.5036503650365,26.57265726572657,36.923692369236925,1.32,11.34,Optimal,Loamy,0.2059,0.2297,0.0238,1.1207,Moderate,1278.22,37.0,2.281475409836065,6.66,45.39,High Risk,1,27.917361639481214,0,0,10.374149659863946
34902,Gaibandha,Kharif 1,26.0,72.5,Aus,March,April To July,Aug,29653.0,40,12.0,85,60,0.2835750624170393,0.8135612901335261,0.30636623388088957,23.11647368793851,0.2161339741384588,0.2962063273967376,0.02131745298654,0.131093868545845,0.2748888744101976,0.6065398513510153,1182.3209464304657,5.59,17.13,1.51,36.5036503650365,26.57265726572657,36.923692369236925,1.32,11.34,Optimal,Loamy,0.2549,0.2859,0.0311,1.1873,Optimal,1278.22,37.0,2.281475409836065,6.66,45.39,High Risk,1,27.917361639481214,0,0,0.8496074723511546
393,Gaibandha,Rabi,25.5,87.5,Karala,February,March To July,Aug To Sep,724.0,27,24.0,90,85,0.2483249104879115,0.8056408829972127,0.37365511610014557,11.262805795488038,0.3361120547493766,0.5052634601391561,0.2446402294304136,0.1214564124251778,0.2606232307087425,0.3613569067486802,1024.6324994238396,5.59,17.13,1.51,36.5036503650365,26.57265726572657,36.923692369236925,1.32,11.34,Optimal,Loamy,0.2598,0.2862,0.0265,1.1539,Optimal,82.59,0.0,1.225,4.57,4.3,Low Risk,0,24.82396418694691,0,0,1.8422391857506362
5821,Gaibandha,Kharif 2,29.0,65.0,Sugarcane,October,Nov To Aug,Aug To Sep,143749.0,38,20.0,85,45,0.3527673916625468,1.3555939339437526,0.46690832097709,25.348412478178,0.3718431203390883,0.5191748931888249,0.1862351151714448,0.15295885284798,0.3329397780173801,0.4113531876251871,775.7867248374891,5.59,17.13,1.51,36.5036503650365,26.57265726572657,36.923692369236925,1.32,11.34,Optimal,Loamy,0.2392,0.272,0.0328,1.1924,Optimal,1091.34,0.0,1.954471544715448,6.82,39.33,Low Risk,0,27.667978754610886,0,0,24.69489778388593
177,Gaibandha,Kharif 1,25.0,70.0,Green Papaya,June,June To August,August To September,1829.0,30,20.0,80,60,0.2835750624170393,0.8135612901335261,0.30636623388088957,23.11647368793851,0.2161339741384588,0.2962063273967376,0.02131745298654,0.131093868545845,0.2748888744101976,0.6065398513510153,1182.3209464304657,5.59,17.13,1.51,36.5036503650365,26.57265726572657,36.923692369236925,1.32,11.34,Optimal,Loamy,0.3363,0.3511,0.0147,1.0453,Optimal,1278.22,37.0,2.281475409836065,6.66,45.39,High Risk,1,27.917361639481214,0,0,10.333333333333334
11,Gaibandha,Kharif 1,25.0,70.0,Amra,June,June To August,August To September,149.0,30,20.0,80,60,0.2835750624170393,0.8135612901335261,0.30636623388088957,23.11647368793851,0.2161339741384588,0.2962063273967376,0.02131745298654,0.131093868545845,0.2748888744101976,0.6065398513510153,1182.3209464304657,5.59,17.13,1.51,36.5036503650365,26.57265726572657,36.923692369236925,1.32,11.34,Optimal,Loamy,0.3363,0.3511,0.0147,1.0453,Optimal,1278.22,37.0,2.281475409836065,6.66,45.39,High Risk,1,27.917361639481214,0,0,13.545454545454545
65,Gaibandha,Kharif 1,25.0,70.0,Wood Apple,May,June To August,August To September,64.0,30,20.0,80,60,0.2835750624170393,0.8135612901335261,0.30636623388088957,23.11647368793851,0.2161339741384588,0.2962063273967376,0.02131745298654,0.131093868545845,0.2748888744101976,0.6065398513510153,1182.3209464304657,5.59,17.13,1.51,36.5036503650365,26.57265726572657,36.923692369236925,1.32,11.34,Optimal,Loamy,0.3188,0.3341,0.0154,1.0499,Optimal,1278.22,37.0,2.281475409836065,6.66,45.39,High Risk,1,27.917361639481214,0,0,0.9846153846153847
584,Gaibandha,Kharif 1,25.0,70.0,Green Coconut,May,June To August,August To September,2209.0,30,20.0,80,60,0.2835750624170393,0.8135612901335261,0.30636623388088957,23.11647368793851,0.2161339741384588,0.2962063273967376,0.02131745298654,0.131093868545845,0.2748888744101976,0.6065398513510153,1182.3209464304657,5.59,17.13,1.51,36.5036503650365,26.57265726572657,36.923692369236925,1.32,11.34,Optimal,Loamy,0.3188,0.3341,0.0154,1.0499,Optimal,1278.22,37.0,2.281475409836065,6.66,45.39,High Risk,1,27.917361639481214,0,0,3.7825342465753424
38,Gaibandha,Kharif 2,23.5,61.0,Oal Kachu,September,Oct To Dec,Dec To Feb,104.0,32,15.0,70,52,0.3527673916625468,1.3555939339437526,0.46690832097709,25.348412478178,0.3718431203390883,0.5191748931888249,0.1862351151714448,0.15295885284798,0.3329397780173801,0.4113531876251871,775.7867248374891,5.59,17.13,1.51,36.5036503650365,26.57265726572657,36.923692369236925,1.32,11.34,Optimal,Loamy,0.2235,0.2582,0.0346,1.1976,Optimal,1091.34,0.0,1.954471544715448,6.82,39.33,Low Risk,0,27.667978754610886,0,0,2.736842105263158
153,Gaibandha,Kharif 2,25.0,72.5,Barbati,September,Oct To Dec,December To April,185.0,30,20.0,85,60,0.3527673916625468,1.3555939339437526,0.46690832097709,25.348412478178,0.3718431203390883,0.5191748931888249,0.1862351151714448,0.15295885284798,0.3329397780173801,0.4113531876251871,775.7867248374891,5.59,17.13,1.51,36.5036503650365,26.57265726572657,36.923692369236925,1.32,11.34,Optimal,Loamy,0.2026,0.2428,0.0402,1.2588,Moderate,1091.34,0.0,1.954471544715448,6.82,39.33,Low Risk,0,27.667978754610886,0,0,1.2091503267973855
213,Gaibandha,Kharif 2,21.0,70.0,Palong Shak,August,Sep To Jan,Feb,340.0,30,12.0,75,65,0.3527673916625468,1.3555939339437526,0.46690832097709,25.348412478178,0.3718431203390883,0.5191748931888249,0.1862351151714448,0.15295885284798,0.3329397780173801,0.4113531876251871,775.7867248374891,5.59,17.13,1.51,36.5036503650365,26.57265726572657,36.923692369236925,1.32,11.34,Optimal,Loamy,0.2404,0.2721,0.0317,1.1747,Optimal,1091.34,0.0,1.954471544715448,6.82,39.33,Low Risk,0,27.667978754610886,0,0,1.596244131455399
254,Gaibandha,Kharif 2,21.0,70.0,Puishak,August,Sep To Jan,Feb,517.0,30,12.0,75,65,0.3527673916625468,1.3555939339437526,0.46690832097709,25.348412478178,0.3718431203390883,0.5191748931888249,0.1862351151714448,0.15295885284798,0.3329397780173801,0.4113531876251871,775.7867248374891,5.59,17.13,1.51,36.5036503650365,26.57265726572657,36.923692369236925,1.32,11.34,Optimal,Loamy,0.2404,0.2721,0.0317,1.1747,Optimal,1091.34,0.0,1.954471544715448,6.82,39.33,Low Risk,0,27.667978754610886,0,0,2.0354330708661417
715,Gaibandha,Rabi,31.0,48.75,Sesame,November,Dec To Jan,Feb,421.0,35,27.0,65,45,0.2483249104879115,0.8056408829972127,0.37365511610014557,11.262805795488038,0.3361120547493766,0.5052634601391561,0.2446402294304136,0.1214564124251778,0.2606232307087425,0.3613569067486802,1024.6324994238396,5.59,17.13,1.51,36.5036503650365,26.57265726572657,36.923692369236925,1.32,11.34,Optimal,Loamy,0.179,0.2238,0.0448,1.2733,Moderate,82.59,0.0,1.225,4.57,4.3,Low Risk,0,24.82396418694691,0,0,0.5888111888111888
729,Gaibandha,Kharif 2,25.0,67.5,Garlic,October,Nov To Jan,Feb,911.0,30,20.0,70,65,0.3527673916625468,1.3555939339437526,0.46690832097709,25.348412478178,0.3718431203390883,0.5191748931888249,0.1862351151714448,0.15295885284798,0.3329397780173801,0.4113531876251871,775.7867248374891,5.59,17.13,1.51,36.5036503650365,26.57265726572657,36.923692369236925,1.32,11.34,Optimal,Loamy,0.1993,0.24,0.0407,1.235,Moderate,1091.34,0.0,1.954471544715448,6.82,39.33,Low Risk,0,27.667978754610886,0,0,1.2496570644718792
487,Gaibandha,Kharif 2,19.0,77.5,Cauliflower,September,Nov To Jan,Feb,2515.0,30,8.0,85,70,0.3527673916625468,1.3555939339437526,0.46690832097709,25.348412478178,0.3718431203390883,0.5191748931888249,0.1862351151714448,0.15295885284798,0.3329397780173801,0.4113531876251871,775.7867248374891,5.59,17.13,1.51,36.5036503650365,26.57265726572657,36.923692369236925,1.32,11.34,Optimal,Loamy,0.2121,0.2488,0.0368,1.2207,Moderate,1091.34,0.0,1.954471544715448,6.82,39.33,Low Risk,0,27.667978754610886,0,0,5.164271047227926
492,Gaibandha,Kharif 2,17.0,75.0,Cabbage,September,Oct To Jan,Feb,2976.0,24,10.0,90,60,0.3527673916625468,1.3555939339437526,0.46690832097709,25.348412478178,0.3718431203390883,0.5191748931888249,0.1862351151714448,0.15295885284798,0.3329397780173801,0.4113531876251871,775.7867248374891,5.59,17.13,1.51,36.5036503650365,26.57265726572657,36.923692369236925,1.32,11.34,Optimal,Loamy,0.2235,0.2582,0.0346,1.1976,Optimal,1091.34,0.0,1.954471544715448,6.82,39.33,Low Risk,0,27.667978754610886,0,0,6.048780487804878
200,Gaibandha,Rabi,21.0,62.5,Cheena,November,Dec To Feb,Feb To April,167.0,25,17.0,85,45,0.2483249104879115,0.8056408829972127,0.37365511610014557,11.262805795488038,0.3361120547493766,0.5052634601391561,0.2446402294304136,0.1214564124251778,0.2606232307087425,0.3613569067486802,1024.6324994238396,5.59,17.13,1.51,36.5036503650365,26.57265726572657,36.923692369236925,1.32,11.34,Optimal,Loamy,0.1659,0.2148,0.0489,1.3297,Moderate,82.59,0.0,1.225,4.57,4.3,Low Risk,0,24.82396418694691,0,0,0.835
4913,Gaibandha,Kharif 2,22.5,75.0,Rape & Mustard,October,Nov To Feb,Feb To April,2176.0,30,15.0,85,65,0.3527673916625468,1.3555939339437526,0.46690832097709,25.348412478178,0.3718431203390883,0.5191748931888249,0.1862351151714448,0.15295885284798,0.3329397780173801,0.4113531876251871,775.7867248374891,5.59,17.13,1.51,36.5036503650365,26.57265726572657,36.923692369236925,1.32,11.34,Optimal,Loamy,0.1823,0.2277,0.0453,1.2943,Moderate,1091.34,0.0,1.954471544715448,6.82,39.33,Low Risk,0,27.667978754610886,0,0,0.4429065743944637
82,Gaibandha,Kharif 2,17.5,67.5,Tobacco,October,Nov To Feb,Feb To April,60.0,20,15.0,85,50,0.3527673916625468,1.3555939339437526,0.46690832097709,25.348412478178,0.3718431203390883,0.5191748931888249,0.1862351151714448,0.15295885284798,0.3329397780173801,0.4113531876251871,775.7867248374891,5.59,17.13,1.51,36.5036503650365,26.57265726572657,36.923692369236925,1.32,11.34,Optimal,Loamy,0.1823,0.2277,0.0453,1.2943,Moderate,1091.34,0.0,1.954471544715448,6.82,39.33,Low Risk,0,27.667978754610886,0,0,0.7317073170731707
351,Gaibandha,Kharif 1,20.5,72.5,Date Palm,April,April To May,Feb To March,221.0,35,6.0,85,60,0.2835750624170393,0.8135612901335261,0.30636623388088957,23.11647368793851,0.2161339741384588,0.2962063273967376,0.02131745298654,0.131093868545845,0.2748888744101976,0.6065398513510153,1182.3209464304657,5.59,17.13,1.51,36.5036503650365,26.57265726572657,36.923692369236925,1.32,11.34,Optimal,Loamy,0.1614,0.2064,0.045,1.3273,Moderate,1278.22,37.0,2.281475409836065,6.66,45.39,High Risk,1,27.917361639481214,0,0,0.6296296296296297
1296,Gaibandha,Kharif 2,15.0,90.0,Lentil,October,Nov To Feb,Feb To March,963.0,20,10.0,95,85,0.3527673916625468,1.3555939339437526,0.46690832097709,25.348412478178,0.3718431203390883,0.5191748931888249,0.1862351151714448,0.15295885284798,0.3329397780173801,0.4113531876251871,775.7867248374891,5.59,17.13,1.51,36.5036503650365,26.57265726572657,36.923692369236925,1.32,11.34,Optimal,Loamy,0.1855,0.2335,0.048,1.3145,Moderate,1091.34,0.0,1.954471544715448,6.82,39.33,Low Risk,0,27.667978754610886,0,0,0.7430555555555556
