Area,AP Ratio,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Min Relative Humidity,Max Relative Humidity,EVI,LAI,FPAR,LST_Kelvin,Soil_Moisture_mm,NDVI_Season_Mean,NDVI_Season_Max,NDVI_Season_Min,NDVI_Season_Std,NDVI_Season_Range,NDVI_Season_CV,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Sand,Silt,Bulk_Density,Latitude,Longitude,CN_Ratio,pH_Suitability,Dominant_Soil_Texture,sm_surface,sm_rootzone,Rootzone_Surface_Diff,Moisture_Ratio,Water_Availability_Cat,Rainfall,Temp_Mean,Temp_Max,Temp_Min,Heat_Stress_Days,Wind_Mean,Wind_Max,Wind_Min,Temp_Range,Wind_Range,Rain_Temp_Ratio,Extreme_Heat_Risk,Is_Extreme_Heat,Log_Yield
235,2.89,0.9038366892666911,1.2189924547979805,17.0,75.0,1.915090342655554,1.4768972278502244,1.915090342655554,1.2859629212449377,679,24,10.0,60,90,0.59,4.07,7.52,300.74,-7492.91,0.6,0.76,0.39,0.19,0.38,0.32,481.86,5.51,20.44,2.2,29.3,36.52,34.18,1.22,21.79,92.41,9.29,1,1,0.26,0.3,0.04,1.19,1,1354.97,26.05,32.68,17.05,0,0.07,0.51,0.0,15.63,0.51,52.01,0,0,1.358409157630355
1467,3.2,1.3690940807426484,1.1991979446711325,25.0,80.0,1.3500241567906766,1.196807608531181,1.2685770170530783,1.3623176356363635,4691,32,18.0,75,85,0.29,0.88,4.08,298.17,-2495.08,0.38,0.57,0.27,0.14,0.3,0.36,762.41,5.73,16.23,1.49,31.27,29.94,38.8,1.31,24.89,90.38,10.89,1,1,0.29,0.31,0.01,1.12,1,80.15,19.22,29.93,7.98,0,1.1,4.02,0.01,21.95,4.01,4.17,0,0,1.4350845252893227
12475,1.3,1.5800588054973221,1.1991979446711325,17.75,55.0,0.7633665964593734,1.0571454172937447,1.0571454172937447,1.192204112183712,16265,20,15.5,50,60,0.29,1.06,4.67,297.14,-2495.77,0.43,0.6,0.32,0.13,0.28,0.3,871.5,6.0,15.44,1.64,29.14,32.45,38.4,1.31,25.93,88.85,9.41,1,1,0.16,0.17,0.01,1.04,0,73.57,17.97,29.3,7.09,0,1.29,7.48,0.03,22.21,7.45,4.09,0,0,0.832909122935104
11,0.27,1.240588492925395,1.2189924547979805,30.0,70.0,0.3267968084414719,0.7303806271907236,0.3267968084414719,1.2518971587022245,3,35,25.0,60,80,0.43,2.17,5.81,301.25,-7492.92,0.44,0.62,0.23,0.17,0.39,0.37,576.58,6.08,16.13,2.15,32.01,29.74,38.23,1.3,24.49,91.76,7.5,1,1,0.19,0.24,0.05,1.35,0,1626.4,27.89,35.28,17.48,2,1.23,5.03,0.02,17.8,5.01,58.31,1,0,0.23901690047049992
1052,15.19,1.529694747022075,1.2189924547979805,29.0,65.0,2.585778670731281,1.079758296469405,2.585778670731281,1.8440447419140888,15977,38,20.0,45,85,0.33,1.39,4.98,300.99,-7492.91,0.4,0.51,0.31,0.1,0.2,0.24,757.67,5.64,20.12,2.85,32.88,22.11,45.02,1.27,23.21,90.35,7.06,1,1,0.29,0.32,0.04,1.19,1,1311.38,27.85,32.95,19.15,0,2.39,7.82,0.03,13.8,7.79,47.08,0,0,2.7843937676895436
32,1.94,1.463618376247392,1.6116784597441043,27.5,90.0,0.983366198810318,1.196807608531181,1.2685770170530783,0.983366198810318,62,35,20.0,80,100,0.11,0.74,2.11,300.21,24.67,-0.0,0.24,-0.2,0.18,0.44,0.0,1070.65,5.89,15.26,1.56,33.84,29.64,36.52,1.33,25.07,91.4,9.78,1,1,0.35,0.35,0.01,1.05,1,3216.48,26.8,36.2,14.8,5,1.69,6.12,0.11,21.4,6.01,120.01,1,0,1.0784095813505903
623,1.9,1.2181442100105444,1.2189924547979805,25.0,67.5,1.080555450157065,1.079758296469405,1.4251861916589506,1.2859629212449377,1183,30,20.0,65,70,0.41,1.51,4.96,301.29,-7492.92,0.45,0.6,0.28,0.13,0.32,0.29,697.84,5.71,24.92,3.45,32.93,35.66,31.44,1.29,25.92,89.45,7.22,1,1,0.2,0.21,0.01,1.05,0,993.02,27.78,34.92,17.93,0,1.84,5.77,0.08,16.99,5.69,35.74,0,0,1.0647107369924282
261,2.1,1.3633528605447618,1.1991979446711325,20.0,75.0,1.0614517643863652,1.4768972278502244,1.4022535044360809,1.4022535044360809,547,25,15.0,70,80,0.3,0.96,4.46,299.26,-2494.25,0.44,0.51,0.36,0.07,0.15,0.16,744.31,6.26,17.25,1.33,33.5,25.3,41.19,1.31,23.6,89.84,12.96,1,1,0.31,0.38,0.07,1.23,1,106.1,19.48,30.43,8.4,0,1.44,5.01,0.07,22.03,4.94,5.45,0,0,1.1314021114911006
316,6.69,1.251833352703168,1.6116784597441043,27.5,80.0,2.01741457942489,1.7523340285787994,1.9142147196871888,2.01741457942489,2115,30,25.0,70,90,0.36,1.08,3.95,302.35,15.87,0.28,0.44,0.13,0.13,0.31,0.45,913.0,5.39,19.73,1.67,36.14,26.69,37.19,1.3,23.46,91.18,11.81,0,1,0.23,0.25,0.02,1.15,1,1026.98,27.6,38.63,14.34,31,2.44,6.32,0.11,24.29,6.21,37.2,2,1,2.0399207835175526
721,5.14,1.4045669228288984,1.2189924547979805,16.0,85.0,1.7018840284699794,1.079758296469405,1.0754915249177393,1.5717819986173847,3706,22,10.0,75,95,0.34,2.79,5.78,300.16,-7492.94,0.51,0.62,0.37,0.11,0.25,0.21,517.82,5.73,33.97,3.89,28.25,22.23,49.52,1.23,22.66,89.79,8.73,1,1,0.35,0.43,0.08,1.27,1,1451.65,27.77,33.57,18.56,0,2.06,7.47,0.04,15.01,7.43,52.27,0,0,1.814824742159051
390,1.91,1.4293097030698978,1.1991979446711325,20.0,75.0,1.0614517643863652,1.4768972278502244,1.4022535044360809,1.4022535044360809,743,25,15.0,70,80,0.3,1.02,4.46,298.51,-2496.29,0.46,0.57,0.39,0.09,0.19,0.19,697.23,5.75,16.41,1.48,29.12,33.18,37.7,1.33,25.07,90.39,11.08,1,1,0.41,0.59,0.19,1.49,1,80.15,19.22,29.93,7.98,0,1.1,4.02,0.01,21.95,4.01,4.17,0,0,1.0681530811834012
684,4.88,1.3255050778801802,1.1991979446711325,20.0,60.0,1.7299900286510896,1.4768972278502244,1.4022535044360809,1.4022535044360809,3335,25,15.0,50,70,0.3,1.67,5.42,297.76,-2496.74,0.4,0.49,0.3,0.07,0.18,0.19,647.84,5.52,31.68,3.47,32.55,28.9,38.55,1.26,23.22,90.65,9.13,1,1,0.28,0.3,0.02,1.1,1,130.03,19.79,29.93,9.59,0,1.58,4.92,0.03,20.34,4.89,6.57,0,0,1.7715567619105355
98,3.39,1.463618376247392,1.6116784597441043,11.5,77.5,1.5684293036185293,1.7523340285787994,1.5684293036185293,1.5684293036185293,332,15,8.0,65,90,0.11,0.74,2.11,300.21,24.67,-0.0,0.24,-0.2,0.18,0.44,0.0,1070.65,5.89,15.26,1.56,33.84,29.64,36.52,1.33,25.07,91.4,9.78,1,1,0.34,0.35,0.01,1.02,1,3216.48,26.8,36.2,14.8,5,1.69,6.12,0.11,21.4,6.01,120.01,1,0,1.4793292270870801
342,2.31,1.3092899680575298,1.6116784597441043,23.0,80.0,1.1141404971353301,1.7523340285787994,1.150849062005901,1.2567762124029556,791,28,18.0,70,90,0.24,0.72,2.71,300.72,23.7,0.18,0.25,0.05,0.09,0.2,0.5,969.65,5.63,18.2,1.97,32.46,34.49,33.03,1.31,25.81,89.64,9.23,1,1,0.33,0.35,0.02,1.04,1,1572.26,27.49,37.59,13.55,17,2.04,6.81,0.04,24.04,6.77,57.18,2,0,1.1969481893889715
752,8.83,1.4668715418678846,1.6116784597441043,25.0,70.0,2.523037362544367,1.5344047534671337,1.8369797003098443,1.8369797003098443,6640,30,20.0,60,80,0.41,1.12,4.07,301.29,14.02,0.37,0.5,0.31,0.09,0.19,0.24,924.63,5.92,22.91,1.96,30.11,20.69,49.19,1.28,23.49,89.42,11.68,1,1,0.26,0.29,0.02,1.11,1,558.92,29.28,43.33,15.19,58,2.48,6.36,0.08,28.14,6.28,19.09,2,1,2.285438934159075
501,0.46,1.4470782434604412,1.2189924547979805,27.5,35.0,0.3425417480461741,0.8839035603592973,0.34472437888141116,0.34472437888141116,228,35,20.0,25,45,0.37,1.62,5.31,301.56,-7492.92,0.4,0.58,0.22,0.15,0.36,0.37,736.85,5.47,21.69,1.54,35.94,30.81,33.25,1.25,23.92,90.72,14.08,0,1,0.36,0.38,0.01,1.04,1,1137.55,27.81,33.68,18.24,0,1.99,7.4,0.04,15.44,7.36,40.9,0,0,0.3784364357202451
5,4.2,1.4289776420354268,1.6116784597441043,21.5,82.5,1.1220013803277096,1.7523340285787994,1.9142147196871888,1.543068696111746,21,38,5.0,70,95,0.33,0.99,3.73,303.32,18.02,0.25,0.34,0.15,0.08,0.18,0.33,1078.34,6.47,15.21,1.24,38.6,22.11,39.3,1.32,24.81,88.94,12.26,1,1,0.21,0.24,0.04,1.24,0,596.69,29.19,42.27,13.63,68,2.21,6.02,0.07,28.64,5.95,20.44,2,1,1.6486586255873816
196,1.59,1.1522596262143072,1.1991979446711325,20.0,60.0,2.084935954708243,1.4768972278502244,1.4022535044360809,1.4022535044360809,312,25,15.0,50,70,0.3,1.05,4.57,298.57,-2494.01,0.44,0.51,0.35,0.08,0.16,0.18,656.88,5.75,17.96,1.49,32.53,28.89,38.58,1.3,24.0,90.42,12.05,1,1,0.32,0.34,0.02,1.08,1,82.23,19.61,30.39,8.94,0,1.25,3.9,0.06,21.45,3.84,4.19,0,0,0.9516578757114464
646,2.11,1.3716297226915766,1.1991979446711325,25.5,87.5,1.1023108130968968,0.7303806271907236,1.1023108130968968,1.8440447419140888,1365,27,24.0,85,90,0.27,0.93,4.24,297.86,-2494.93,0.4,0.58,0.29,0.13,0.29,0.31,853.08,6.01,15.94,1.43,37.14,25.3,37.54,1.28,25.63,88.63,11.14,1,1,0.24,0.25,0.01,1.09,0,75.37,18.05,29.74,7.23,0,1.37,7.31,0.08,22.51,7.23,4.18,0,0,1.1346227261911428
144862,1.58,1.1904122272269628,1.1991979446711325,26.0,72.5,0.9792664045225464,0.9339800363187066,1.319318177962505,1.192204112183712,228318,40,12.0,60,85,0.31,1.09,4.92,297.88,-2495.33,0.46,0.55,0.32,0.11,0.23,0.23,830.89,5.85,20.19,1.81,30.97,32.95,36.08,1.3,23.77,90.36,11.15,1,1,0.18,0.22,0.04,1.23,0,82.23,19.61,30.39,8.94,0,1.25,3.9,0.06,21.45,3.84,4.19,0,0,0.9477893989335261
403,5.76,1.1938939973896496,1.2189924547979805,21.0,70.0,1.4283581686435851,0.8839035603592973,1.2920322463390859,1.2859629212449377,2323,30,12.0,65,75,0.38,1.75,5.51,301.04,-7492.93,0.53,0.64,0.37,0.13,0.27,0.24,647.25,5.59,29.57,2.31,33.11,25.11,41.8,1.25,23.0,89.83,12.8,1,1,0.51,0.78,0.27,1.57,1,1238.15,27.71,33.63,18.56,0,2.14,7.37,0.03,15.07,7.34,44.67,0,0,1.9110228900548727
84,1.85,1.2349729295662233,1.6116784597441043,27.5,90.0,0.983366198810318,1.196807608531181,1.2685770170530783,0.983366198810318,155,35,20.0,80,100,0.28,0.81,3.06,301.07,23.12,0.22,0.3,0.02,0.13,0.27,0.61,1182.32,5.59,17.13,1.51,36.5,26.57,36.92,1.32,25.09,89.87,11.34,1,1,0.27,0.3,0.03,1.15,1,1278.22,28.16,38.88,14.97,37,2.28,6.66,0.04,23.91,6.62,45.39,2,1,1.0473189942805592
24786,0.36,1.1727383030528649,1.2189924547979805,22.5,75.0,0.3702762328366751,1.079758296469405,1.0754915249177393,0.40241332399171675,8846,30,15.0,65,85,0.38,1.41,5.01,301.8,-7492.92,0.42,0.55,0.23,0.14,0.31,0.34,745.51,6.15,14.69,1.6,36.38,22.19,41.44,1.28,24.6,88.29,9.18,1,1,0.16,0.2,0.04,1.34,0,667.02,28.46,37.9,17.77,17,2.31,8.68,0.04,20.13,8.64,23.44,2,0,0.3074846997479606
24015,1.15,1.5415067813383958,1.6116784597441043,26.0,72.5,0.6782082928280382,1.196807608531181,0.6782082928280382,0.6782082928280382,27651,40,12.0,60,85,0.37,0.99,3.73,302.74,17.52,0.33,0.4,0.24,0.08,0.16,0.24,960.01,5.91,17.81,1.42,39.91,26.47,33.6,1.28,24.41,88.99,12.53,1,1,0.2,0.24,0.03,1.24,0,471.39,29.7,42.83,14.55,72,2.34,6.74,0.09,28.28,6.65,15.87,2,1,0.7654678421395714
332,3.18,1.5800588054973221,1.2189924547979805,27.5,72.5,1.2632551426886303,0.8839035603592973,1.2920322463390859,1.4417184946776644,1057,35,20.0,60,85,0.42,1.44,4.95,301.59,-7492.92,0.47,0.65,0.3,0.15,0.36,0.31,662.49,6.0,15.44,1.64,29.14,32.45,38.4,1.31,25.93,88.85,9.41,1,1,0.22,0.21,-0.01,0.99,0,1114.52,27.58,34.74,17.2,0,1.71,6.02,0.02,17.54,6.0,40.41,0,0,1.430311246536665
904,4.07,1.4289776420354268,1.1991979446711325,20.5,80.0,1.6593699514024631,0.9339800363187066,1.319318177962505,1.192204112183712,3680,24,17.0,70,90,0.3,1.08,4.48,297.59,-2494.95,0.4,0.62,0.3,0.15,0.32,0.37,852.68,6.47,15.21,1.24,38.6,22.11,39.3,1.32,24.81,88.94,12.26,1,1,0.15,0.21,0.06,1.41,0,73.46,18.28,30.31,7.21,0,1.38,6.18,0.09,23.1,6.09,4.02,0,0,1.623340817603092
56,0.98,0.9746915498530025,1.6116784597441043,32.5,65.0,1.4234486172772658,1.3931756437883385,1.4234486172772658,1.4234486172772658,55,40,25.0,50,80,0.39,1.34,4.49,301.55,13.57,0.39,0.45,0.32,0.05,0.13,0.14,808.29,5.93,21.42,2.0,31.9,16.34,51.81,1.29,22.64,90.2,10.7,1,1,0.14,0.2,0.06,1.6,0,656.33,28.88,41.26,16.01,54,2.48,5.86,0.04,25.25,5.82,22.73,2,1,0.6830968447064438
45,0.51,1.3690940807426484,1.2189924547979805,27.5,35.0,0.37949316138097333,0.8839035603592973,0.34472437888141116,0.34472437888141116,23,35,20.0,25,45,0.41,1.47,5.06,301.65,-7492.91,0.48,0.67,0.14,0.24,0.53,0.5,722.08,5.73,16.23,1.49,31.27,29.94,38.8,1.31,24.89,90.38,10.89,1,1,0.34,0.35,0.01,1.02,1,1391.11,27.5,34.86,18.34,0,1.54,5.49,0.03,16.52,5.46,50.58,0,0,0.412109650826833
29,1.83,1.2168014276840646,1.1991979446711325,20.5,60.0,1.3274219324613663,1.0571454172937447,1.0571454172937447,1.192204112183712,53,27,14.0,50,70,0.29,0.94,4.3,299.09,-2494.42,0.44,0.49,0.36,0.06,0.13,0.13,712.11,5.61,19.98,1.81,28.45,42.62,28.93,1.24,24.74,91.69,11.03,1,1,0.26,0.3,0.04,1.16,1,83.51,19.11,30.34,8.06,0,0.93,3.7,0.01,22.28,3.69,4.37,0,0,1.0402767116551463
9275,0.45,1.3092899680575298,1.2189924547979805,22.5,75.0,0.3702762328366751,1.079758296469405,1.0754915249177393,0.40241332399171675,4200,30,15.0,65,85,0.33,1.36,4.63,300.55,-7492.91,0.36,0.49,0.16,0.15,0.33,0.41,792.41,5.63,18.2,1.97,32.46,34.49,33.03,1.31,25.81,89.64,9.23,1,1,0.22,0.27,0.04,1.25,1,993.02,27.78,34.92,17.93,0,1.84,5.77,0.08,16.99,5.69,35.74,0,0,0.37156355643248307
37,1.08,0.9746915498530025,1.1991979446711325,25.0,80.0,1.0833180441595383,1.196807608531181,1.2685770170530783,1.3623176356363635,40,32,18.0,75,85,0.33,1.34,5.37,298.54,-2496.31,0.47,0.56,0.4,0.08,0.17,0.17,650.85,5.93,21.42,2.0,31.9,16.34,51.81,1.29,22.64,90.2,10.7,1,1,0.24,0.28,0.04,1.33,1,220.43,19.63,30.58,8.35,0,1.45,4.33,0.04,22.23,4.29,11.23,0,0,0.7323678937132266
313,24.11,1.546858902830091,1.6116784597441043,25.0,70.0,2.4475808009081272,1.6799936034149514,1.8369797003098443,1.8369797003098443,7547,30,20.0,60,80,0.19,0.78,2.88,300.31,21.14,0.13,0.37,-0.03,0.17,0.4,1.35,905.45,5.66,20.65,1.96,32.42,25.32,42.24,1.29,24.43,90.79,10.53,1,1,0.37,0.36,-0.0,0.99,1,1512.93,28.17,39.96,15.25,45,2.22,6.17,0.05,24.71,6.12,53.7,2,1,3.2232661731694936
42,0.19,1.2590149214822506,1.1991979446711325,20.0,60.0,2.084935954708243,1.4768972278502244,1.4022535044360809,1.4022535044360809,8,25,15.0,50,70,0.3,1.01,4.52,298.03,-2494.87,0.41,0.53,0.32,0.09,0.21,0.21,877.94,5.78,23.76,1.89,29.99,31.6,38.41,1.28,24.93,89.94,12.56,1,1,0.22,0.25,0.03,1.15,0,82.59,19.2,29.93,8.25,0,1.23,4.57,0.07,21.68,4.5,4.3,0,0,0.17395330712343804
101,2.22,0.8978116119211376,1.1991979446711325,25.0,80.0,1.0833180441595383,1.196807608531181,1.2685770170530783,1.3623176356363635,224,32,18.0,75,85,0.26,0.9,4.18,299.69,-2490.75,0.36,0.47,0.29,0.07,0.18,0.21,787.03,5.71,25.17,2.47,29.17,25.11,45.74,1.27,22.13,90.12,10.19,1,1,0.35,0.4,0.04,1.16,1,229.52,20.85,30.34,11.07,0,1.73,4.26,0.11,19.27,4.15,11.01,0,0,1.169381359556317
54,1.78,1.2975680662459645,1.6116784597441043,25.0,72.5,1.1120259413151894,1.7523340285787994,1.1120259413151894,1.1120259413151894,96,30,20.0,60,85,0.26,1.5,3.74,302.15,14.2,0.24,0.25,0.2,0.02,0.05,0.1,976.75,5.81,18.99,1.82,32.95,24.57,42.51,1.28,22.94,89.29,10.43,1,1,0.36,0.44,0.08,1.28,1,485.51,29.43,43.88,15.04,64,2.54,6.63,0.04,28.84,6.59,16.5,2,1,1.0224509277025458
111,1.5,0.9302820617693158,1.2189924547979805,26.5,75.0,1.4327821283842652,1.4768972278502244,1.0048360915091592,1.4327821283842652,166,35,18.0,60,90,0.43,2.06,6.12,302.01,-7492.93,0.47,0.69,0.17,0.24,0.51,0.51,618.27,5.67,20.91,1.66,35.16,25.97,38.87,1.29,23.01,91.4,12.59,1,1,0.22,0.26,0.04,1.25,1,1338.61,27.65,33.89,17.96,0,1.92,7.3,0.09,15.93,7.21,48.4,0,0,0.9162907318741551
325,3.87,1.4519737014447593,1.1991979446711325,25.0,80.0,1.3500241567906766,1.196807608531181,1.2685770170530783,1.3623176356363635,1258,32,18.0,75,85,0.29,1.0,4.4,298.09,-2493.92,0.38,0.5,0.31,0.09,0.19,0.24,886.57,6.18,17.93,1.68,35.2,21.52,43.28,1.3,24.85,89.37,10.67,1,1,0.24,0.27,0.03,1.18,1,83.29,18.82,29.65,7.78,0,1.38,6.64,0.04,21.87,6.6,4.43,0,0,1.5830939370944985
3019,4.0,1.4932427508038448,1.2189924547979805,27.5,72.5,1.2632551426886303,0.8839035603592973,1.2920322463390859,1.4417184946776644,12081,35,20.0,60,85,0.35,1.31,4.8,301.59,-7492.92,0.4,0.58,0.27,0.16,0.31,0.39,795.65,5.99,19.54,1.47,39.89,19.7,40.41,1.28,24.01,89.24,13.28,1,1,0.25,0.28,0.03,1.18,1,984.86,27.91,34.38,19.25,0,2.3,8.54,0.08,15.13,8.46,35.29,0,0,1.6094379124341003
73,3.74,1.4820239710315222,1.2189924547979805,18.0,66.5,1.4174749399550048,1.079758296469405,1.0754915249177393,1.5717819986173847,273,21,15.0,47,86,0.41,1.36,5.16,302.65,-7493.13,0.43,0.61,0.14,0.21,0.47,0.5,710.15,6.07,20.18,1.46,38.89,18.38,42.72,1.3,23.64,88.85,13.81,1,1,0.21,0.25,0.05,1.28,1,774.47,27.95,35.82,17.95,3,2.2,7.92,0.06,17.87,7.86,27.71,1,0,1.556037135706985
4797,2.72,1.4519737014447593,1.1991979446711325,20.0,67.5,1.4169574734260064,1.079758296469405,1.0048360915091592,0.9127464380043895,13039,25,15.0,65,70,0.29,1.0,4.4,298.09,-2493.92,0.38,0.5,0.31,0.09,0.19,0.24,886.57,6.18,17.93,1.68,35.2,21.52,43.28,1.3,24.85,89.37,10.67,1,1,0.17,0.22,0.05,1.32,0,83.29,18.82,29.65,7.78,0,1.38,6.64,0.04,21.87,6.6,4.43,0,0,1.3137236682850553
985,9.72,1.5546106889696356,1.2189924547979805,19.0,77.5,1.7698169331608362,1.4768972278502244,1.4251861916589506,1.2859629212449377,9577,30,8.0,70,85,0.32,1.21,4.59,302.2,-7492.93,0.34,0.46,0.16,0.13,0.3,0.39,906.11,5.49,13.48,1.2,40.33,25.96,33.7,1.32,23.76,90.39,11.22,0,0,0.26,0.3,0.04,1.15,1,1137.55,27.81,33.68,18.24,0,1.99,7.4,0.04,15.44,7.36,40.9,0,0,2.372111155642656
694,2.16,1.5546106889696356,1.1991979446711325,25.0,80.0,1.3500241567906766,1.196807608531181,1.2685770170530783,1.3623176356363635,1499,32,18.0,75,85,0.27,0.93,4.23,299.39,-2495.45,0.38,0.43,0.34,0.04,0.09,0.11,811.05,5.49,13.48,1.2,40.33,25.96,33.7,1.32,23.76,90.39,11.22,0,0,0.28,0.31,0.03,1.17,1,82.23,19.61,30.39,8.94,0,1.25,3.9,0.06,21.45,3.84,4.19,0,0,1.1505720275988207
251,2.68,1.2181442100105444,1.6116784597441043,16.0,67.5,1.3107581168062998,1.5344047534671337,1.3107581168062998,1.3107581168062998,673,22,10.0,60,75,0.3,0.89,3.15,302.53,22.82,0.27,0.41,0.14,0.12,0.27,0.47,847.77,5.71,24.92,3.45,32.93,35.66,31.44,1.29,25.92,89.45,7.22,1,1,0.24,0.24,-0.01,1.0,0,1572.26,27.49,37.59,13.55,17,2.04,6.81,0.04,24.04,6.77,57.18,2,0,1.3029127521808397
1069,1.77,1.3255050778801802,1.2189924547979805,25.0,67.5,1.080555450157065,1.079758296469405,1.4251861916589506,1.2859629212449377,1890,30,20.0,65,70,0.35,2.12,5.9,300.71,-7492.93,0.38,0.53,0.22,0.16,0.31,0.41,722.32,5.52,31.68,3.47,32.55,28.9,38.55,1.26,23.22,90.65,9.13,1,1,0.27,0.29,0.03,1.12,1,1311.38,27.85,32.95,19.15,0,2.39,7.82,0.03,13.8,7.79,47.08,0,0,1.0188473201992472
273,3.14,1.4519737014447593,1.2189924547979805,21.0,70.0,1.4283581686435851,0.8839035603592973,1.2920322463390859,1.2859629212449377,857,30,12.0,65,75,0.41,1.5,5.03,301.07,-7492.92,0.38,0.6,0.15,0.2,0.46,0.54,788.54,6.18,17.93,1.68,35.2,21.52,43.28,1.3,24.85,89.37,10.67,1,1,0.23,0.26,0.03,1.18,1,913.65,27.94,34.8,18.46,0,2.24,7.91,0.03,16.34,7.88,32.7,0,0,1.420695787837223
65,0.46,1.5737442827660881,1.2189924547979805,30.0,80.0,1.354232711182636,1.5344047534671337,1.5461337713420658,1.5461337713420658,30,35,25.0,70,90,0.43,1.39,5.17,302.52,-7493.04,0.44,0.66,0.13,0.24,0.53,0.54,737.19,6.22,19.2,1.42,37.87,18.94,43.2,1.28,23.78,88.64,13.51,1,1,0.26,0.27,0.02,1.07,1,762.83,28.12,36.28,18.19,9,2.27,8.43,0.04,18.09,8.39,27.12,1,0,0.3784364357202451
1294,0.41,1.463618376247392,1.2189924547979805,22.5,75.0,0.3702762328366751,1.079758296469405,1.0754915249177393,0.40241332399171675,525,30,15.0,65,85,0.16,1.01,3.13,300.53,-7492.92,0.07,0.18,0.01,0.08,0.17,1.21,786.88,5.89,15.26,1.56,33.84,29.64,36.52,1.33,25.07,91.4,9.78,1,1,0.27,0.29,0.02,1.13,1,1911.12,27.57,34.39,18.74,0,1.5,5.89,0.1,15.65,5.79,69.31,0,0,0.3435897043900769
470,3.9,1.546858902830091,1.1991979446711325,25.0,80.0,1.3500241567906766,1.196807608531181,1.2685770170530783,1.3623176356363635,1833,32,18.0,75,85,0.33,1.05,4.39,297.82,-2495.65,0.41,0.64,0.28,0.16,0.35,0.39,933.05,5.66,20.65,1.96,32.42,25.32,42.24,1.29,24.43,90.79,10.53,1,1,0.3,0.31,0.02,1.18,1,79.21,19.38,30.48,8.63,0,1.14,4.29,0.01,21.85,4.28,4.09,0,0,1.589235205116581
214,3.89,1.4293097030698978,1.2189924547979805,26.5,75.0,1.4327821283842652,1.4768972278502244,1.0048360915091592,1.4327821283842652,832,35,18.0,60,90,0.37,1.36,4.98,301.51,-7492.97,0.47,0.63,0.29,0.15,0.33,0.33,690.45,5.75,16.41,1.48,29.12,33.18,37.7,1.33,25.07,90.39,11.08,1,1,0.34,0.52,0.19,1.64,1,1391.11,27.5,34.86,18.34,0,1.54,5.49,0.03,16.52,5.46,50.58,0,0,1.5871923034867808
205,1.69,1.1160949214731757,1.6116784597441043,27.5,90.0,0.983366198810318,1.196807608531181,1.2685770170530783,0.983366198810318,346,35,20.0,80,100,0.5,2.27,5.23,302.53,17.05,0.37,0.56,0.23,0.14,0.33,0.38,845.53,5.58,13.79,1.33,32.68,28.85,38.46,1.27,23.21,91.96,10.36,1,1,0.3,0.33,0.02,1.11,1,1145.52,26.89,38.65,12.79,22,0.21,0.99,0.01,25.86,0.98,42.59,2,1,0.9895411936137477
302665,0.76,1.037636095790853,1.2189924547979805,26.0,72.5,0.6996623936647252,1.5344047534671337,0.6996623936647252,0.6996623936647252,229149,40,12.0,60,85,0.35,1.83,5.52,300.68,-7492.91,0.4,0.54,0.19,0.17,0.35,0.43,764.86,5.73,28.15,2.44,27.75,24.02,48.24,1.27,22.49,90.35,11.53,1,1,0.35,0.38,0.03,1.07,1,1601.92,27.99,32.47,19.53,0,2.72,8.09,0.1,12.94,7.99,57.23,0,0,0.5653138090500605
5,1.6,1.5519341611586799,1.1991979446711325,20.0,67.5,1.2619796505241225,1.079758296469405,1.0048360915091592,0.9127464380043895,8,25,15.0,60,75,0.27,0.87,4.15,298.92,-2492.7,0.41,0.48,0.32,0.07,0.16,0.18,810.06,5.84,28.05,4.03,30.96,22.82,46.22,1.25,23.74,89.57,6.96,1,1,0.18,0.23,0.05,1.35,0,101.19,19.23,30.32,7.6,0,1.41,4.93,0.06,22.72,4.87,5.26,0,0,0.9555114450274363
15,0.87,1.2603746293312308,1.6116784597441043,25.0,70.0,1.7573517232489486,1.5344047534671337,1.8369797003098443,1.8369797003098443,13,30,20.0,60,80,0.25,0.8,3.02,302.06,18.65,0.24,0.47,0.06,0.17,0.41,0.72,799.06,5.7,25.48,2.96,34.18,25.82,40.02,1.29,23.96,91.12,8.61,1,1,0.38,0.38,-0.0,1.0,1,1184.34,28.06,39.2,14.82,43,2.31,6.61,0.12,24.38,6.49,42.21,2,1,0.6259384308664953
16,4.44,1.5546106889696356,1.6116784597441043,24.0,70.0,1.3593820706254796,1.7523340285787994,1.9142147196871888,1.4417184946776644,71,38,10.0,60,80,0.31,0.87,3.27,303.4,16.5,0.24,0.27,0.21,0.03,0.07,0.12,1029.22,5.49,13.48,1.2,40.33,25.96,33.7,1.32,23.76,90.39,11.22,0,0,0.17,0.23,0.06,1.37,0,1043.06,28.51,40.93,15.5,46,2.54,6.3,0.09,25.43,6.21,36.58,2,1,1.6937790608678513
