Area,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Max Temp,Min Temp,Min Relative Humidity,Max Relative Humidity,EVI,LAI,FPAR,LST_Kelvin,Soil_Moisture_mm,NDVI_Season_Mean,NDVI_Season_Max,NDVI_Season_Min,NDVI_Season_Std,NDVI_Season_Range,NDVI_Season_CV,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Sand,Silt,Bulk_Density,Latitude,Longitude,CN_Ratio,pH_Suitability,Dominant_Soil_Texture,sm_surface,sm_rootzone,Rootzone_Surface_Diff,Moisture_Ratio,Water_Availability_Cat,Rainfall,Temp_Mean,Temp_Max,Temp_Min,Heat_Stress_Days,Wind_Mean,Wind_Max,Wind_Min,Temp_Range,Wind_Range,Rain_Temp_Ratio,Extreme_Heat_Risk,Is_Extreme_Heat
60,1.5170865896347905,1.2189924547979805,17.0,75.0,1.915090342655554,1.4768972278502244,1.915090342655554,1.2859629212449375,24,10.0,60,90,0.38,1.5,5.3,301.06,-7492.91,0.43,0.57,0.24,0.15,0.33,0.34,747.76,5.63,23.44,2.78,31.52,30.48,38.0,1.29,23.17,90.2,8.43,1,1,0.33,0.38,0.05,1.18,1,1238.15,27.71,33.63,18.56,0,2.14,7.37,0.03,15.07,7.34,44.67,0,0
167,1.2781403919052534,1.6116784597441045,25.0,70.0,0.9411608599477096,1.6799936034149514,1.8369797003098445,1.8369797003098445,30,20.0,60,80,0.34,1.03,3.76,301.74,16.32,0.24,0.33,0.17,0.07,0.16,0.27,1145.49,5.77,20.31,1.88,30.4,24.41,45.17,1.3,23.83,89.97,10.8,1,1,0.28,0.29,0.01,1.02,1,841.36,28.8,41.68,15.46,49,2.45,6.49,0.11,26.22,6.38,29.21,2,1
358,1.573744282766088,1.2189924547979805,21.0,70.0,1.4283581686435851,0.8839035603592973,1.292032246339086,1.2859629212449375,30,12.0,65,75,0.43,1.39,5.17,302.52,-7493.04,0.44,0.66,0.13,0.24,0.53,0.54,737.19,6.22,19.2,1.42,37.87,18.94,43.2,1.28,23.78,88.64,13.51,1,1,0.24,0.27,0.03,1.15,1,762.83,28.12,36.28,18.19,9,2.27,8.43,0.04,18.09,8.39,27.12,1,0
569,1.546858902830091,1.2189924547979805,30.0,80.0,1.3566218605396905,1.53184307317204,1.5458777583788648,1.4417184946776644,35,25.0,70,90,0.26,1.25,4.23,300.87,-7492.91,0.16,0.35,0.04,0.14,0.31,0.93,876.24,5.66,20.65,1.96,32.42,25.32,42.24,1.29,24.43,90.79,10.53,1,1,0.28,0.31,0.03,1.22,1,1317.39,27.77,34.22,17.91,0,1.74,6.32,0.1,16.31,6.22,47.44,0,0
273,1.216424434009741,1.6116784597441045,27.5,80.0,2.01741457942489,1.7523340285787994,1.9142147196871888,2.01741457942489,30,25.0,70,90,0.26,1.2,3.94,301.08,18.25,0.19,0.22,0.17,0.02,0.05,0.12,925.6,5.57,31.05,2.48,30.53,27.14,42.37,1.27,22.14,90.79,12.52,1,1,0.22,0.25,0.03,1.25,0,1663.21,28.11,33.74,19.66,0,3.68,7.13,0.09,14.08,7.04,59.17,0,0
47,1.619149501356039,1.2189924547979805,30.0,80.0,1.354232711182636,1.5344047534671337,1.5461337713420658,1.5461337713420658,35,25.0,70,90,0.46,1.77,5.67,302.19,-7492.91,0.5,0.74,0.32,0.2,0.42,0.4,683.91,6.21,20.84,1.65,30.96,16.69,52.35,1.26,23.54,89.17,12.62,1,1,0.26,0.28,0.02,1.09,1,996.2,27.8,34.21,18.74,0,2.16,7.83,0.11,15.47,7.72,35.83,0,0
63,1.6695917031532637,1.6116784597441045,25.0,70.0,1.7573517232489486,1.5344047534671337,1.8369797003098445,1.8369797003098445,30,20.0,60,80,0.38,1.11,4.07,303.18,15.4,0.33,0.37,0.29,0.04,0.08,0.11,930.25,5.96,19.52,2.05,35.95,25.15,38.89,1.28,23.9,89.13,9.52,1,1,0.24,0.26,0.02,1.12,1,638.57,29.18,42.43,15.23,53,2.48,6.75,0.12,27.2,6.63,21.89,2,1
373,1.3690940807426484,1.2189924547979805,27.5,72.5,1.2632551426886305,0.8839035603592973,1.292032246339086,1.4417184946776644,35,20.0,60,85,0.41,1.47,5.06,301.65,-7492.91,0.48,0.67,0.14,0.24,0.53,0.5,722.08,5.73,16.23,1.49,31.27,29.94,38.8,1.31,24.89,90.38,10.89,1,1,0.26,0.28,0.03,1.17,1,1391.11,27.5,34.86,18.34,0,1.54,5.49,0.03,16.52,5.46,50.58,0,0
11500,1.5415067813383958,1.1991979446711325,20.5,60.0,1.3274219324613663,1.057145417293745,1.057145417293745,1.192204112183712,27,14.0,50,70,0.32,1.21,4.96,298.04,-2493.54,0.48,0.62,0.35,0.13,0.27,0.28,736.26,5.91,17.81,1.42,39.91,26.47,33.6,1.28,24.41,88.99,12.53,1,1,0.15,0.2,0.05,1.4,0,75.78,18.65,30.4,7.51,0,1.41,5.11,0.13,22.89,4.98,4.06,0,0
21,1.3457434038849054,1.2189924547979805,17.5,67.5,0.5131060179897196,1.079758296469405,1.0754915249177393,0.4024133239917167,20,15.0,50,85,0.46,2.26,6.06,301.77,-7492.96,0.5,0.66,0.25,0.2,0.41,0.39,594.69,6.31,14.48,1.39,37.8,22.9,39.3,1.3,22.33,91.83,10.41,1,1,0.18,0.24,0.05,1.37,0,1450.75,28.05,34.55,19.76,0,2.36,11.27,0.03,14.79,11.24,51.72,0,0
328,1.4519737014447591,1.6116784597441045,25.0,70.0,2.4475808009081272,1.6799936034149514,1.8369797003098445,1.8369797003098445,30,20.0,60,80,0.31,0.96,3.53,302.11,21.62,0.27,0.4,0.12,0.11,0.28,0.43,1086.7,6.18,17.93,1.68,35.2,21.52,43.28,1.3,24.85,89.37,10.67,1,1,0.29,0.3,0.01,1.05,1,895.25,28.69,40.21,14.25,47,2.44,6.82,0.06,25.96,6.76,31.2,2,1
333,1.037636095790853,1.1991979446711325,20.0,60.0,1.2771383559363356,1.3931756437883385,1.9142147196871888,1.2771383559363356,25,15.0,50,70,0.28,1.3,4.83,297.94,-2495.32,0.34,0.43,0.25,0.08,0.18,0.24,723.25,5.73,28.15,2.44,27.75,24.02,48.24,1.27,22.49,90.35,11.53,1,1,0.17,0.25,0.08,1.54,0,208.71,20.13,29.78,10.33,0,1.85,5.17,0.04,19.45,5.13,10.37,0,0
394,1.3255050778801802,1.6116784597441045,25.0,70.0,2.4475808009081272,1.6799936034149514,1.8369797003098445,1.8369797003098445,30,20.0,60,80,0.32,1.59,4.47,301.33,14.39,0.26,0.32,0.21,0.05,0.12,0.19,984.97,5.52,31.68,3.47,32.55,28.9,38.55,1.26,23.22,90.65,9.13,1,1,0.32,0.32,-0.01,0.98,1,897.09,28.3,38.75,16.37,34,2.79,6.68,0.12,22.38,6.56,31.7,2,1
17256,1.3863086715765058,1.6116784597441045,31.5,70.0,1.8006585698829891,1.7523340285787994,1.9142147196871888,2.569017825401684,36,27.0,50,90,0.27,1.06,3.28,301.85,21.54,0.25,0.41,0.14,0.11,0.27,0.45,850.81,5.58,32.61,2.19,28.52,25.83,45.65,1.23,24.37,91.41,14.88,1,1,0.27,0.28,0.01,1.07,1,2073.38,27.74,37.77,14.75,26,2.17,6.14,0.09,23.02,6.05,74.75,2,0
1105,1.3457434038849054,1.1991979446711325,20.0,75.0,1.0614517643863652,1.4768972278502244,1.4022535044360809,1.4022535044360809,25,15.0,70,80,0.33,1.52,5.45,299.69,-2494.35,0.51,0.54,0.48,0.03,0.06,0.05,641.44,6.31,14.48,1.39,37.8,22.9,39.3,1.3,22.33,91.83,10.41,1,1,0.24,0.28,0.04,1.22,1,98.78,20.41,31.75,9.62,0,1.66,4.45,0.08,22.13,4.37,4.84,0,0
95,1.2181442100105444,1.1991979446711325,25.0,80.0,1.0833180441595385,1.196807608531181,1.2685770170530783,1.3623176356363635,32,18.0,75,85,0.31,1.14,4.72,297.42,-2495.4,0.44,0.57,0.33,0.11,0.24,0.25,887.79,5.71,24.92,3.45,32.93,35.66,31.44,1.29,25.92,89.45,7.22,1,1,0.27,0.26,-0.02,0.95,1,82.39,18.51,29.15,7.75,0,1.3,6.09,0.04,21.4,6.05,4.45,0,0
20,1.546895767572504,1.2189924547979805,28.0,35.0,0.2979788458603842,0.8839035603592973,0.3447243788814111,0.3447243788814111,30,26.0,20,50,0.44,1.59,5.11,302.09,-7492.91,0.41,0.7,0.13,0.24,0.56,0.58,755.56,6.47,12.9,1.27,38.48,21.6,39.89,1.31,25.11,88.99,10.15,1,1,0.29,0.3,0.01,1.04,1,783.3,27.98,35.83,17.28,4,2.05,7.97,0.07,18.55,7.9,27.99,1,0
471,1.4932427508038448,1.1991979446711325,25.0,80.0,1.3500241567906766,1.196807608531181,1.2685770170530783,1.3623176356363635,32,18.0,75,85,0.31,1.02,4.7,298.65,-2494.71,0.45,0.5,0.39,0.05,0.11,0.11,856.04,5.99,19.54,1.47,39.89,19.7,40.41,1.28,24.01,89.24,13.28,1,1,0.25,0.28,0.03,1.22,1,91.4,19.21,30.12,7.92,0,1.42,5.1,0.04,22.2,5.06,4.76,0,0
28171,1.2603746293312308,1.6116784597441045,26.0,72.5,0.6782082928280382,1.196807608531181,0.6782082928280382,0.6782082928280382,40,12.0,60,85,0.25,0.8,3.02,302.06,18.65,0.24,0.47,0.06,0.17,0.41,0.72,799.06,5.7,25.48,2.96,34.18,25.82,40.02,1.29,23.96,91.12,8.61,1,1,0.28,0.3,0.02,1.18,1,1184.34,28.06,39.2,14.82,43,2.31,6.61,0.12,24.38,6.49,42.21,2,1
2718,1.4284462046955146,1.2189924547979805,16.0,85.0,1.7018840284699794,1.079758296469405,1.0754915249177393,1.5717819986173849,22,10.0,75,95,0.38,1.42,4.99,301.54,-7492.91,0.41,0.6,0.16,0.2,0.44,0.49,786.05,5.71,26.11,1.62,28.16,38.4,33.45,1.29,24.27,89.94,16.11,1,1,0.22,0.26,0.04,1.21,1,1132.42,27.87,34.22,18.47,0,2.08,7.64,0.06,15.75,7.58,40.63,0,0
800,1.4932427508038448,1.1991979446711325,20.0,60.0,1.2771383559363356,1.3931756437883385,1.9142147196871888,1.2771383559363356,25,15.0,50,70,0.31,1.02,4.7,298.65,-2494.71,0.45,0.5,0.39,0.05,0.11,0.11,856.04,5.99,19.54,1.47,39.89,19.7,40.41,1.28,24.01,89.24,13.28,1,1,0.17,0.23,0.06,1.41,0,91.4,19.21,30.12,7.92,0,1.42,5.1,0.04,22.2,5.06,4.76,0,0
89,1.4045669228288984,1.1991979446711325,17.5,77.5,1.2784290469029125,1.629274661934818,1.629274661934818,1.629274661934818,25,10.0,60,95,0.31,2.97,6.31,297.29,-2493.98,0.51,0.57,0.45,0.05,0.12,0.1,560.49,5.73,33.97,3.89,28.25,22.23,49.52,1.23,22.66,89.79,8.73,1,1,0.33,0.41,0.08,1.23,1,220.43,19.63,30.58,8.35,0,1.45,4.33,0.04,22.23,4.29,11.23,0,0
71,1.2781403919052534,1.1991979446711325,20.0,80.0,1.0322053374559923,1.4768972278502244,1.4022535044360809,1.4022535044360809,25,15.0,70,90,0.31,1.12,4.94,298.4,-2494.74,0.36,0.43,0.2,0.11,0.23,0.31,822.72,5.77,20.31,1.88,30.4,24.41,45.17,1.3,23.83,89.97,10.8,1,1,0.22,0.25,0.03,1.17,1,91.45,19.45,30.56,8.4,0,1.35,4.2,0.07,22.16,4.13,4.7,0,0
3627,1.2975680662459643,1.1991979446711325,31.0,45.0,0.3040449296716118,0.9339800363187066,0.3040449296716118,1.2859629212449375,35,27.0,40,50,0.27,2.27,5.19,297.54,-2494.28,0.45,0.5,0.42,0.03,0.08,0.08,650.38,5.81,18.99,1.82,32.95,24.57,42.51,1.28,22.94,89.29,10.43,1,1,0.35,0.46,0.1,1.3,1,127.01,19.34,30.76,7.52,0,1.35,4.74,0.03,23.24,4.71,6.57,0,0
991,1.3690940807426484,1.2189924547979805,21.0,70.0,1.4283581686435851,0.8839035603592973,1.292032246339086,1.2859629212449375,30,12.0,65,75,0.41,1.47,5.06,301.65,-7492.91,0.48,0.67,0.14,0.24,0.53,0.5,722.08,5.73,16.23,1.49,31.27,29.94,38.8,1.31,24.89,90.38,10.89,1,1,0.28,0.3,0.02,1.09,1,1391.11,27.5,34.86,18.34,0,1.54,5.49,0.03,16.52,5.46,50.58,0,0
232,1.1483034696806422,1.6116784597441045,20.5,72.5,1.258348572167498,1.7523340285787994,1.9142147196871888,0.7941072791098538,35,6.0,60,85,0.48,2.69,5.57,301.97,17.29,0.37,0.61,0.22,0.17,0.39,0.47,844.83,5.7,24.39,2.13,32.36,27.91,39.73,1.25,22.65,92.18,11.45,1,1,0.16,0.22,0.06,1.4,0,1205.62,27.63,36.72,15.16,4,2.86,6.45,0.12,21.56,6.33,43.63,1,0
1047,1.2603746293312308,1.6116784597441045,20.0,80.0,1.1875576268764718,1.7523340285787994,1.150849062005901,1.1875576268764718,30,10.0,75,85,0.25,0.8,3.02,302.06,18.65,0.24,0.47,0.06,0.17,0.41,0.72,799.06,5.7,25.48,2.96,34.18,25.82,40.02,1.29,23.96,91.12,8.61,1,1,0.32,0.33,0.01,1.05,1,1184.34,28.06,39.2,14.82,43,2.31,6.61,0.12,24.38,6.49,42.21,2,1
278,1.463618376247392,1.2189924547979805,27.5,35.0,0.3425417480461741,0.8839035603592973,0.3447243788814111,0.3447243788814111,35,20.0,25,45,0.16,1.01,3.13,300.53,-7492.92,0.07,0.18,0.01,0.08,0.17,1.21,786.88,5.89,15.26,1.56,33.84,29.64,36.52,1.33,25.07,91.4,9.78,1,1,0.39,0.39,-0.0,0.99,1,1911.12,27.57,34.39,18.74,0,1.5,5.89,0.1,15.65,5.79,69.31,0,0
1896,0.9746915498530024,1.2189924547979805,30.0,80.0,1.3566218605396905,1.53184307317204,1.5458777583788648,1.4417184946776644,35,25.0,70,90,0.44,2.03,5.98,301.0,-7492.9,0.55,0.74,0.26,0.22,0.48,0.4,569.17,5.93,21.42,2.0,31.9,16.34,51.81,1.29,22.64,90.2,10.7,1,1,0.26,0.3,0.04,1.24,1,1451.65,27.77,33.57,18.56,0,2.06,7.47,0.04,15.01,7.43,52.27,0,0
8165,1.2181442100105444,1.6116784597441045,30.0,75.0,1.7246577962814391,1.196807608531181,1.2685770170530783,1.3623176356363635,40,20.0,70,80,0.3,0.89,3.15,302.53,22.82,0.27,0.41,0.14,0.12,0.27,0.47,847.77,5.71,24.92,3.45,32.93,35.66,31.44,1.29,25.92,89.45,7.22,1,1,0.27,0.26,-0.02,0.95,1,1572.26,27.49,37.59,13.55,17,2.04,6.81,0.04,24.04,6.77,57.18,2,0
176,1.4932427508038448,1.2189924547979805,30.0,80.0,1.3566218605396905,1.53184307317204,1.5458777583788648,1.4417184946776644,35,25.0,70,90,0.35,1.31,4.8,301.59,-7492.92,0.4,0.58,0.27,0.16,0.31,0.39,795.65,5.99,19.54,1.47,39.89,19.7,40.41,1.28,24.01,89.24,13.28,1,1,0.25,0.28,0.03,1.18,1,984.86,27.91,34.38,19.25,0,2.3,8.54,0.08,15.13,8.46,35.29,0,0
1025,1.447474241166529,1.6116784597441045,29.0,67.5,1.9311111243833088,1.7523340285787994,1.9142147196871888,1.543068696111746,35,23.0,50,85,0.34,1.05,3.85,303.47,11.44,0.34,0.51,0.19,0.14,0.32,0.42,922.29,6.15,19.27,1.81,29.39,19.9,50.71,1.33,23.17,89.21,10.64,1,1,0.25,0.32,0.07,1.36,1,485.51,29.43,43.88,15.04,64,2.54,6.63,0.04,28.84,6.59,16.5,2,1
1796,1.3255050778801802,1.1991979446711325,20.0,67.5,1.4169574734260064,1.079758296469405,1.0048360915091592,0.9127464380043896,25,15.0,65,70,0.3,1.67,5.42,297.76,-2496.74,0.4,0.49,0.3,0.07,0.18,0.19,647.84,5.52,31.68,3.47,32.55,28.9,38.55,1.26,23.22,90.65,9.13,1,1,0.22,0.26,0.04,1.28,1,130.03,19.79,29.93,9.59,0,1.58,4.92,0.03,20.34,4.89,6.57,0,0
18,1.5083334186281598,1.1991979446711325,20.0,67.5,1.2619796505241223,1.079758296469405,1.0048360915091592,0.9127464380043896,25,15.0,60,75,0.26,0.77,3.74,299.21,-2496.46,0.37,0.43,0.33,0.05,0.11,0.14,754.28,5.64,15.62,1.6,35.04,30.21,34.77,1.3,23.62,90.5,9.76,1,1,0.24,0.28,0.04,1.22,1,96.21,19.64,30.15,9.31,0,1.4,4.12,0.08,20.84,4.04,4.9,0,0
251,1.546858902830091,1.1991979446711325,25.0,80.0,1.0833180441595385,1.196807608531181,1.2685770170530783,1.3623176356363635,32,18.0,75,85,0.33,1.05,4.39,297.82,-2495.65,0.41,0.64,0.28,0.16,0.35,0.39,933.05,5.66,20.65,1.96,32.42,25.32,42.24,1.29,24.43,90.79,10.53,1,1,0.3,0.31,0.02,1.18,1,79.21,19.38,30.48,8.63,0,1.14,4.29,0.01,21.85,4.28,4.09,0,0
728,1.1160949214731757,1.6116784597441045,16.0,67.5,1.3107581168062998,1.5344047534671337,1.3107581168062998,1.3107581168062998,22,10.0,60,75,0.5,2.27,5.23,302.53,17.05,0.37,0.56,0.23,0.14,0.33,0.38,845.53,5.58,13.79,1.33,32.68,28.85,38.46,1.27,23.21,91.96,10.36,1,1,0.28,0.31,0.03,1.14,1,1145.52,26.89,38.65,12.79,22,0.21,0.99,0.01,25.86,0.98,42.59,2,1
476,1.546858902830091,1.6116784597441045,23.0,80.0,1.11414049713533,1.7523340285787994,1.150849062005901,1.2567762124029556,28,18.0,70,90,0.19,0.78,2.88,300.31,21.14,0.13,0.37,-0.03,0.17,0.4,1.35,905.45,5.66,20.65,1.96,32.42,25.32,42.24,1.29,24.43,90.79,10.53,1,1,0.32,0.33,0.01,1.04,1,1512.93,28.17,39.96,15.25,45,2.22,6.17,0.05,24.71,6.12,53.7,2,1
144,1.580058805497322,1.1991979446711325,17.5,77.5,1.2784290469029125,1.629274661934818,1.629274661934818,1.629274661934818,25,10.0,60,95,0.29,1.06,4.67,297.14,-2495.77,0.43,0.6,0.32,0.13,0.28,0.3,871.5,6.0,15.44,1.64,29.14,32.45,38.4,1.31,25.93,88.85,9.41,1,1,0.15,0.18,0.03,1.18,0,73.57,17.97,29.3,7.09,0,1.29,7.48,0.03,22.21,7.45,4.09,0,0
191,1.3255050778801802,1.6116784597441045,30.0,80.0,2.6791455542846143,1.7523340285787994,1.9142147196871888,2.6791455542846143,35,25.0,70,90,0.32,1.59,4.47,301.33,14.39,0.26,0.32,0.21,0.05,0.12,0.19,984.97,5.52,31.68,3.47,32.55,28.9,38.55,1.26,23.22,90.65,9.13,1,1,0.18,0.21,0.03,1.28,0,897.09,28.3,38.75,16.37,34,2.79,6.68,0.12,22.38,6.56,31.7,2,1
13,0.9746915498530024,1.6116784597441045,21.5,82.5,1.1220013803277096,1.7523340285787994,1.9142147196871888,1.543068696111746,38,5.0,70,95,0.39,1.34,4.49,301.55,13.57,0.39,0.45,0.32,0.05,0.13,0.14,808.29,5.93,21.42,2.0,31.9,16.34,51.81,1.29,22.64,90.2,10.7,1,1,0.24,0.29,0.04,1.27,1,656.33,28.88,41.26,16.01,54,2.48,5.86,0.04,25.25,5.82,22.73,2,1
103,1.1938939973896496,1.2189924547979805,27.5,35.0,0.3794931613809733,0.8839035603592973,0.3447243788814111,0.3447243788814111,35,20.0,25,45,0.38,1.75,5.51,301.04,-7492.93,0.53,0.64,0.37,0.13,0.27,0.24,647.25,5.59,29.57,2.31,33.11,25.11,41.8,1.25,23.0,89.83,12.8,1,1,0.58,0.82,0.23,1.4,1,1238.15,27.71,33.63,18.56,0,2.14,7.37,0.03,15.07,7.34,44.67,0,0
82,1.4469239383994352,1.1991979446711325,31.0,45.0,0.3040449296716118,0.9339800363187066,0.3040449296716118,1.2859629212449375,35,27.0,40,50,0.3,1.02,4.35,297.8,-2493.98,0.42,0.63,0.28,0.15,0.35,0.36,747.93,5.74,23.2,2.18,31.38,27.07,41.57,1.29,25.02,90.01,10.64,1,1,0.18,0.22,0.04,1.25,0,82.59,19.2,29.93,8.25,0,1.23,4.57,0.07,21.68,4.5,4.3,0,0
85,1.3457434038849054,1.2189924547979805,14.5,82.5,1.2223325870702502,1.4768972278502244,1.4022535044360809,1.4022535044360809,24,5.0,70,95,0.46,2.26,6.06,301.77,-7492.96,0.5,0.66,0.25,0.2,0.41,0.39,594.69,6.31,14.48,1.39,37.8,22.9,39.3,1.3,22.33,91.83,10.41,1,1,0.24,0.28,0.04,1.22,1,1450.75,28.05,34.55,19.76,0,2.36,11.27,0.03,14.79,11.24,51.72,0,0
3250,1.243403640439326,1.1991979446711325,25.0,80.0,1.9801202769667237,1.629274661934818,1.629274661934818,1.629274661934818,35,15.0,75,85,0.28,2.03,5.6,297.96,-2495.22,0.36,0.43,0.26,0.08,0.17,0.21,709.79,5.84,24.75,2.65,38.4,24.54,37.07,1.28,22.94,90.83,9.34,1,1,0.23,0.26,0.03,1.13,1,130.03,19.79,29.93,9.59,0,1.58,4.92,0.03,20.34,4.89,6.57,0,0
12,1.4061628483696622,1.6116784597441045,25.0,70.0,1.7573517232489486,1.5344047534671337,1.8369797003098445,1.8369797003098445,30,20.0,60,80,0.33,1.01,3.49,302.12,22.66,0.24,0.4,0.05,0.15,0.35,0.61,985.05,5.6,12.12,1.24,30.27,32.89,36.88,1.3,25.64,89.08,9.77,1,1,0.32,0.31,-0.01,0.96,1,1198.2,28.21,38.3,13.81,31,2.29,5.95,0.08,24.49,5.87,42.47,2,1
2358,1.555456472997049,1.2189924547979805,29.0,65.0,2.585778670731281,1.079758296469405,2.585778670731281,1.8440447419140888,38,20.0,45,85,0.29,1.09,4.14,301.28,-7492.91,0.28,0.43,0.12,0.15,0.31,0.56,931.33,5.87,16.81,1.53,30.62,29.44,39.96,1.34,24.46,89.71,10.98,1,1,0.23,0.26,0.03,1.22,1,1132.42,27.87,34.22,18.47,0,2.08,7.64,0.06,15.75,7.58,40.63,0,0
276814,1.2603746293312308,1.1991979446711325,26.0,72.5,0.9792664045225464,0.9339800363187066,1.319318177962505,1.192204112183712,40,12.0,60,85,0.32,1.08,4.42,298.71,-2495.71,0.4,0.61,0.28,0.15,0.33,0.36,863.25,5.7,25.48,2.96,34.18,25.82,40.02,1.29,23.96,91.12,8.61,1,1,0.2,0.25,0.05,1.31,0,70.13,19.59,30.32,9.05,0,1.09,3.64,0.01,21.27,3.63,3.58,0,0
52484,1.4293097030698978,1.6116784597441045,30.0,75.0,1.7246577962814391,1.196807608531181,1.2685770170530783,1.3623176356363635,40,20.0,70,80,0.37,1.03,3.88,303.22,11.13,0.32,0.37,0.26,0.05,0.11,0.15,953.56,5.75,16.41,1.48,29.12,33.18,37.7,1.33,25.07,90.39,11.08,1,1,0.34,0.51,0.16,1.59,1,1997.22,27.31,37.3,15.39,15,1.92,6.08,0.13,21.91,5.95,73.12,1,0
553,1.1938939973896496,1.2189924547979805,30.0,80.0,1.3566218605396905,1.53184307317204,1.5458777583788648,1.4417184946776644,35,25.0,70,90,0.38,1.75,5.51,301.04,-7492.93,0.53,0.64,0.37,0.13,0.27,0.24,647.25,5.59,29.57,2.31,33.11,25.11,41.8,1.25,23.0,89.83,12.8,1,1,0.48,0.77,0.28,1.66,1,1238.15,27.71,33.63,18.56,0,2.14,7.37,0.03,15.07,7.34,44.67,0,0
2861,1.2603746293312308,1.2189924547979805,15.0,90.0,0.3484356377745152,1.079758296469405,0.3484356377745152,0.7941072791098538,20,10.0,85,95,0.31,1.29,4.64,301.62,-7492.9,0.34,0.48,0.22,0.13,0.26,0.38,757.69,5.7,25.48,2.96,34.18,25.82,40.02,1.29,23.96,91.12,8.61,1,1,0.24,0.28,0.04,1.25,1,1124.16,27.68,33.87,18.72,0,1.62,5.66,0.08,15.15,5.58,40.61,0,0
90,1.3092899680575298,1.6116784597441045,25.0,70.0,2.4475808009081272,1.6799936034149514,1.8369797003098445,1.8369797003098445,30,20.0,60,80,0.24,0.72,2.71,300.72,23.7,0.18,0.25,0.05,0.09,0.2,0.5,969.65,5.63,18.2,1.97,32.46,34.49,33.03,1.31,25.81,89.64,9.23,1,1,0.36,0.37,0.02,1.04,1,1572.26,27.49,37.59,13.55,17,2.04,6.81,0.04,24.04,6.77,57.18,2,0
4523,1.4469239383994352,1.2189924547979805,22.5,75.0,0.3702762328366751,1.079758296469405,1.0754915249177393,0.4024133239917167,30,15.0,65,85,0.41,1.54,5.05,301.71,-7492.92,0.45,0.66,0.2,0.22,0.46,0.48,677.45,5.74,23.2,2.18,31.38,27.07,41.57,1.29,25.02,90.01,10.64,1,1,0.19,0.22,0.04,1.26,0,1091.34,27.75,34.86,18.48,0,1.95,6.82,0.07,16.38,6.75,39.33,0,0
373,1.3863086715765058,1.1991979446711325,20.0,60.0,1.7299900286510896,1.4768972278502244,1.4022535044360809,1.4022535044360809,25,15.0,50,70,0.32,1.3,4.8,298.7,-2494.42,0.41,0.6,0.27,0.16,0.34,0.39,933.39,5.58,32.61,2.19,28.52,25.83,45.65,1.23,24.37,91.41,14.88,1,1,0.28,0.31,0.02,1.11,1,82.88,19.65,30.51,8.62,0,1.05,4.36,0.03,21.89,4.33,4.22,0,0
150,1.546858902830091,1.6116784597441045,27.5,80.0,2.01741457942489,1.7523340285787994,1.9142147196871888,2.01741457942489,30,25.0,70,90,0.19,0.78,2.88,300.31,21.14,0.13,0.37,-0.03,0.17,0.4,1.35,905.45,5.66,20.65,1.96,32.42,25.32,42.24,1.29,24.43,90.79,10.53,1,1,0.27,0.28,0.01,1.07,1,1512.93,28.17,39.96,15.25,45,2.22,6.17,0.05,24.71,6.12,53.7,2,1
8,1.1727383030528649,1.2189924547979805,30.0,80.0,1.354232711182636,1.5344047534671337,1.5461337713420658,1.5461337713420658,35,25.0,70,90,0.38,1.41,5.01,301.8,-7492.92,0.42,0.55,0.23,0.14,0.31,0.34,745.51,6.15,14.69,1.6,36.38,22.19,41.44,1.28,24.6,88.29,9.18,1,1,0.21,0.23,0.02,1.09,0,667.02,28.46,37.9,17.77,17,2.31,8.68,0.04,20.13,8.64,23.44,2,0
48,1.2168014276840646,1.2189924547979805,18.0,66.5,1.4174749399550048,1.079758296469405,1.0754915249177393,1.5717819986173849,21,15.0,47,86,0.32,1.4,4.63,301.53,-7492.92,0.39,0.54,0.18,0.16,0.36,0.4,736.66,5.61,19.98,1.81,28.45,42.62,28.93,1.24,24.74,91.69,11.03,1,1,0.3,0.34,0.04,1.15,1,1626.4,27.89,35.28,17.48,2,1.23,5.03,0.02,17.8,5.01,58.31,1,0
26,1.4289776420354268,1.6116784597441045,32.5,65.0,1.4234486172772658,1.3931756437883385,1.4234486172772658,1.4234486172772658,40,25.0,50,80,0.33,0.99,3.73,303.32,18.02,0.25,0.34,0.15,0.08,0.18,0.33,1078.34,6.47,15.21,1.24,38.6,22.11,39.3,1.32,24.81,88.94,12.26,1,1,0.15,0.2,0.05,1.39,0,596.69,29.19,42.27,13.63,68,2.21,6.02,0.07,28.64,5.95,20.44,2,1
7523,1.5170865896347905,1.2189924547979805,25.0,67.5,1.080555450157065,1.079758296469405,1.4251861916589506,1.2859629212449375,30,20.0,65,70,0.38,1.5,5.3,301.06,-7492.91,0.43,0.57,0.24,0.15,0.33,0.34,747.76,5.63,23.44,2.78,31.52,30.48,38.0,1.29,23.17,90.2,8.43,1,1,0.31,0.37,0.06,1.2,1,1238.15,27.71,33.63,18.56,0,2.14,7.37,0.03,15.07,7.34,44.67,0,0
