Area,AP Ratio,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity,Rainfall,Temp_Mean,Temp_Max,Temp_Min,Heat_Stress_Days,Wind_Mean,Wind_Max,Wind_Min,Year,Temp_Range,Wind_Range,Rain_Temp_Ratio,Extreme_Heat_Risk,Is_Extreme_Heat
434,4.382488479,Jashore,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1902,27,18.0,65,85,485.51,29.431475409836064,43.88,15.04,64,2.535,6.63,0.04,2022,28.84,6.59,16.5,High Risk,1
343,2.556851312,Jhallokati,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,877,27,18.0,65,85,656.33,28.878196721311475,41.26,16.01,54,2.48188524590164,5.86,0.04,2022,25.25,5.82,22.73,High Risk,1
435,3.834482759,Jhenaidah,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1668,27,18.0,65,85,558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,0.08,2022,28.14,6.28,19.09,High Risk,1
171,4.637426901,Joypurhat,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,793,27,18.0,65,85,596.69,29.1905737704918,42.27,13.63,68,2.2068032786885245,6.02,0.07,2022,28.64,5.95,20.44,High Risk,1
519,2.97495183,Khagrachari,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1544,27,18.0,65,85,1145.52,26.892377049180325,38.65,12.79,22,0.2070491803278688,0.99,0.01,2022,25.86,0.98,42.59,High Risk,1
260,2.184615385,Khulna,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,568,27,18.0,65,85,485.51,29.431475409836064,43.88,15.04,64,2.535,6.63,0.04,2022,28.84,6.59,16.5,High Risk,1
366,3.030054645,Kishoreganj,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1109,27,18.0,65,85,1512.93,28.173934426229508,39.96,15.25,45,2.217295081967213,6.17,0.05,2022,24.71,6.12,53.7,High Risk,1
356,2.980337079,Kurigram,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1061,27,18.0,65,85,1572.26,27.49467213114754,37.59,13.55,17,2.044918032786885,6.81,0.04,2022,24.04,6.77,57.18,High Risk,0
329,5.389057751,Kushtia,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1773,27,18.0,65,85,638.57,29.175901639344264,42.43,15.23,53,2.4836065573770494,6.75,0.12,2022,27.2,6.63,21.89,High Risk,1
210,2.228571429,Lakshmipur,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,468,27,18.0,65,85,897.09,28.29688524590164,38.75,16.37,34,2.7896721311475408,6.68,0.12,2022,22.38,6.56,31.7,High Risk,1
209,2.990430622,Lalmonirhat,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,625,27,18.0,65,85,1572.26,27.49467213114754,37.59,13.55,17,2.044918032786885,6.81,0.04,2022,24.04,6.77,57.18,High Risk,0
167,4.353293413,Madaripur,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,727,27,18.0,65,85,668.3100000000001,28.977213114754097,42.19,15.6,56,2.5653278688524592,6.27,0.08,2022,26.59,6.19,23.06,High Risk,1
148,2.763513514,Magura,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,409,27,18.0,65,85,558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,0.08,2022,28.14,6.28,19.09,High Risk,1
849,2.876325088,Manikganj,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,2442,27,18.0,65,85,841.36,28.802213114754096,41.68,15.46,49,2.4510655737704914,6.49,0.11,2022,26.22,6.38,29.21,High Risk,1
122,3.68852459,Meherpur,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,450,27,18.0,65,85,424.36,29.86918032786885,43.6,15.07,77,2.4805737704918034,6.96,0.16,2022,28.53,6.8,14.21,High Risk,1
249,3.682730924,Moulvibazar,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,917,27,18.0,65,85,2078.94,27.40467213114754,36.89,13.58,15,1.5492622950819672,4.69,0.09,2022,23.31,4.6,75.86,Moderate Risk,0
529,2.051039698,Munshiganj,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1085,27,18.0,65,85,896.28,28.457131147540984,40.07,15.89,41,2.7607377049180326,6.78,0.13,2022,24.18,6.65,31.49,High Risk,1
1908,3.083333333,Mymensingh,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,5883,27,18.0,65,85,1997.22,27.314098360655738,37.3,15.39,15,1.924918032786885,6.08,0.13,2022,21.91,5.95,73.12,Moderate Risk,0
359,4.239554318,Naogaon,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1522,27,18.0,65,85,596.69,29.1905737704918,42.27,13.63,68,2.2068032786885245,6.02,0.07,2022,28.64,5.95,20.44,High Risk,1
101,3.881188119,Narail,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,392,27,18.0,65,85,1997.22,27.314098360655738,37.3,15.39,15,1.924918032786885,6.08,0.13,2022,21.91,5.95,73.12,Moderate Risk,0
382,2.282722513,Narayanganj,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,872,27,18.0,65,85,896.28,28.457131147540984,40.07,15.89,41,2.7607377049180326,6.78,0.13,2022,24.18,6.65,31.49,High Risk,1
397,3.818639798,Narsingdi,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1516,27,18.0,65,85,1043.06,28.513934426229508,40.93,15.5,46,2.537540983606557,6.3,0.09,2022,25.43,6.21,36.58,High Risk,1
335,2.907462687,Natore,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,974,27,18.0,65,85,471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,0.09,2022,28.28,6.65,15.87,High Risk,1
369,5.471544715,Netrokona,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,2019,27,18.0,65,85,1997.22,27.314098360655738,37.3,15.39,15,1.924918032786885,6.08,0.13,2022,21.91,5.95,73.12,Moderate Risk,0
330,3.981818182,Nilphamari,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1314,27,18.0,65,85,1334.64,27.74262295081968,38.63,13.13,28,1.8755737704918032,7.13,0.01,2022,25.5,7.12,48.11,High Risk,1
272,1.356617647,Noakhali,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,369,27,18.0,65,85,1243.4,28.06844262295082,32.74,18.65,0,4.176393442622951,8.21,0.16,2022,14.09,8.05,44.3,Low Risk,0
949,4.979978925,Pabna,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,4726,27,18.0,65,85,638.57,29.175901639344264,42.43,15.23,53,2.4836065573770494,6.75,0.12,2022,27.2,6.63,21.89,High Risk,1
332,3.421686747,Panchagar,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1136,27,18.0,65,85,1568.31,27.17926229508197,37.17,14.66,17,1.619344262295082,6.43,0.04,2022,22.51,6.39,57.7,High Risk,0
164,2.073170732,Patuakhali,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,340,27,18.0,65,85,1663.21,28.106803278688528,33.74,19.66,0,3.684180327868853,7.13,0.09,2022,14.08,7.04,59.17,Low Risk,0
358,2.139664804,Pirojpur,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,766,27,18.0,65,85,656.33,28.878196721311475,41.26,16.01,54,2.48188524590164,5.86,0.04,2022,25.25,5.82,22.73,High Risk,1
384,5.276041667,Rajbari,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,2026,27,18.0,65,85,558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,0.08,2022,28.14,6.28,19.09,High Risk,1
724,5.379834254,Rajshahi,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,3895,27,18.0,65,85,471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,0.09,2022,28.28,6.65,15.87,High Risk,1
497,3.078470825,Rangamati,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1530,27,18.0,65,85,1205.62,27.631311475409834,36.72,15.16,4,2.856229508196721,6.45,0.12,2022,21.56,6.33,43.63,Moderate Risk,0
587,3.119250426,Rangpur,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1831,27,18.0,65,85,1198.2,28.210163934426227,38.3,13.81,31,2.29344262295082,5.95,0.08,2022,24.49,5.87,42.47,High Risk,1
180,3.75,Satkhira,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,675,27,18.0,65,85,441.07,29.42827868852459,42.85,15.91,64,2.1515573770491803,5.36,0.14,2022,26.94,5.22,14.99,High Risk,1
118,7.86440678,Shariatpur,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,928,27,18.0,65,85,897.09,28.29688524590164,38.75,16.37,34,2.7896721311475408,6.68,0.12,2022,22.38,6.56,31.7,High Risk,1
637,4.576138148,Sherpur,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,2915,27,18.0,65,85,1278.22,28.15696721311476,38.88,14.97,37,2.281475409836065,6.66,0.04,2022,23.91,6.62,45.39,High Risk,1
405,4.735802469,Sirajganj,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1918,27,18.0,65,85,1038.79,28.663278688524592,41.07,15.07,48,2.3401639344262297,6.82,0.09,2022,26.0,6.73,36.24,High Risk,1
156,5.102564103,Sunamganj,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,796,27,18.0,65,85,3216.48,26.80155737704918,36.2,14.8,5,1.693032786885246,6.12,0.11,2022,21.4,6.01,120.01,Moderate Risk,0
322,3.161490683,Sylhet,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,1018,27,18.0,65,85,2078.94,27.40467213114754,36.89,13.58,15,1.5492622950819672,4.69,0.09,2022,23.31,4.6,75.86,Moderate Risk,0
1111,3.082808281,Tangail,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,3425,27,18.0,65,85,1038.79,28.663278688524592,41.07,15.07,48,2.3401639344262297,6.82,0.09,2022,26.0,6.73,36.24,High Risk,1
309,2.093851133,Thakurgaon,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,647,27,18.0,65,85,1043.06,28.513934426229508,40.93,15.5,46,2.537540983606557,6.3,0.09,2022,25.43,6.21,36.58,High Risk,1
0,#DIV/0!,Bagerhat,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,220.43,19.631500000000003,30.58,8.35,0,1.4529166666666666,4.33,0.04,2022,22.23,4.29,11.23,Low Risk,0
118,0.2118644068,Bandarban,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,25,25,17.0,40,85,81.51,18.951083333333333,31.46,7.86,0,0.314,1.03,0.0,2022,23.6,1.03,4.3,Low Risk,0
0,#DIV/0!,Barguna,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,229.52,20.84725,30.34,11.07,0,1.7281666666666666,4.26,0.11,2022,19.27,4.15,11.01,Low Risk,0
0,#DIV/0!,Barishal,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,208.71,20.131916666666665,29.78,10.33,0,1.8484166666666664,5.17,0.04,2022,19.45,5.13,10.37,Low Risk,0
58,0.8448275862,Bhola,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,49,25,17.0,40,85,270.62,21.40383333333333,29.2,13.89,0,2.49725,5.94,0.12,2022,15.31,5.82,12.64,Low Risk,0
107,0.308411215,Bogura,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,33,25,17.0,40,85,83.29,18.81775,29.65,7.78,0,1.3842500000000002,6.64,0.04,2022,21.87,6.6,4.43,Low Risk,0
0,#DIV/0!,Brahmanbaria,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,70.13,19.586666666666662,30.32,9.05,0,1.0854166666666667,3.64,0.01,2022,21.27,3.63,3.58,Low Risk,0
49,0.3265306122,Chandpur,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,16,25,17.0,40,85,130.03,19.78575,29.93,9.59,0,1.5768333333333333,4.92,0.03,2022,20.34,4.89,6.57,Low Risk,0
57,0.3157894737,Chapai Nawabganj,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,18,25,17.0,40,85,67.62,18.76183333333333,31.13,7.74,0,1.5725,5.4,0.03,2022,23.39,5.37,3.6,Low Risk,0
0,#DIV/0!,Chattogram,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,98.78,20.408583333333336,31.75,9.62,0,1.6609166666666666,4.45,0.08,2022,22.13,4.37,4.84,Low Risk,0
0,#DIV/0!,Chuadanga,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,87.14999999999999,19.163083333333336,30.34,7.12,0,1.4136666666666666,4.92,0.06,2022,23.22,4.86,4.55,Low Risk,0
0,#DIV/0!,Coxsbazar,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,176.62,22.689,29.76,16.47,0,3.071333333333333,6.37,0.03,2022,13.29,6.34,7.78,Low Risk,0
0,#DIV/0!,Cumilla,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,73.68,19.19066666666667,30.34,8.36,0,1.0931666666666666,3.32,0.02,2022,21.98,3.3,3.84,Low Risk,0
0,#DIV/0!,Dhaka,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,82.23,19.61058333333333,30.39,8.94,0,1.2454166666666666,3.9,0.06,2022,21.45,3.84,4.19,Low Risk,0
4,0.25,Dinajpur,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,1,25,17.0,40,85,75.37,18.04758333333333,29.74,7.23,0,1.368083333333333,7.31,0.08,2022,22.51,7.23,4.18,Low Risk,0
0,#DIV/0!,Faridpur,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,106.1,19.4835,30.43,8.4,0,1.4433333333333331,5.01,0.07,2022,22.03,4.94,5.45,Low Risk,0
0,#DIV/0!,Feni,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,89.25,19.2125,30.48,8.14,0,1.37425,3.58,0.08,2022,22.34,3.5,4.65,Low Risk,0
200,0.835,Gaibandha,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,167,25,17.0,40,85,82.59,19.20083333333333,29.93,8.25,0,1.225,4.57,0.07,2022,21.68,4.5,4.3,Low Risk,0
0,#DIV/0!,Gazipur,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,82.23,19.61058333333333,30.39,8.94,0,1.2454166666666666,3.9,0.06,2022,21.45,3.84,4.19,Low Risk,0
0,#DIV/0!,Gopalganj,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,149.59,19.406916666666667,30.54,7.96,0,1.3698333333333332,4.8,0.05,2022,22.58,4.75,7.71,Low Risk,0
0,#DIV/0!,Habiganj,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,82.88,19.647166666666667,30.51,8.62,0,1.0488333333333333,4.36,0.03,2022,21.89,4.33,4.22,Low Risk,0
20,0.5,Jamalpur,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,10,25,17.0,40,85,82.59,19.20083333333333,29.93,8.25,0,1.225,4.57,0.07,2022,21.68,4.5,4.3,Low Risk,0
0,#DIV/0!,Jashore,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,127.01,19.33708333333333,30.76,7.52,0,1.347,4.74,0.03,2022,23.24,4.71,6.57,Low Risk,0
0,#DIV/0!,Jhallokati,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,220.43,19.631500000000003,30.58,8.35,0,1.4529166666666666,4.33,0.04,2022,22.23,4.29,11.23,Low Risk,0
0,#DIV/0!,Jhenaidah,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,101.19,19.232916666666664,30.32,7.6,0,1.4094166666666663,4.93,0.06,2022,22.72,4.87,5.26,Low Risk,0
0,#DIV/0!,Joypurhat,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,73.46000000000001,18.282833333333333,30.31,7.21,0,1.37525,6.18,0.09,2022,23.1,6.09,4.02,Low Risk,0
19,0.3684210526,Khagrachari,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,7,25,17.0,40,85,86.44,19.02883333333333,33.14,7.85,0,0.3234166666666667,1.04,0.0,2022,25.29,1.04,4.54,Low Risk,0
0,#DIV/0!,Khulna,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,127.01,19.33708333333333,30.76,7.52,0,1.347,4.74,0.03,2022,23.24,4.71,6.57,Low Risk,0
0,#DIV/0!,Kishoreganj,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,79.21,19.376166666666663,30.48,8.63,0,1.1385833333333333,4.29,0.01,2022,21.85,4.28,4.09,Low Risk,0
812,0.4568965517,Kurigram,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,371,25,17.0,40,85,82.39,18.50783333333333,29.15,7.75,0,1.2979166666666666,6.09,0.04,2022,21.4,6.05,4.45,Low Risk,0
0,#DIV/0!,Kushtia,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,91.4,19.20508333333333,30.12,7.92,0,1.4246666666666667,5.1,0.04,2022,22.2,5.06,4.76,Low Risk,0
2,0,Lakshmipur,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,130.03,19.78575,29.93,9.59,0,1.5768333333333333,4.92,0.03,2022,20.34,4.89,6.57,Low Risk,0
10,0.5,Lalmonirhat,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,5,25,17.0,40,85,82.39,18.50783333333333,29.15,7.75,0,1.2979166666666666,6.09,0.04,2022,21.4,6.05,4.45,Low Risk,0
0,#DIV/0!,Madaripur,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,149.59,19.406916666666667,30.54,7.96,0,1.3698333333333332,4.8,0.05,2022,22.58,4.75,7.71,Low Risk,0
0,#DIV/0!,Magura,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,101.19,19.232916666666664,30.32,7.6,0,1.4094166666666663,4.93,0.06,2022,22.72,4.87,5.26,Low Risk,0
0,#DIV/0!,Manikganj,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,91.45,19.44533333333333,30.56,8.4,0,1.3493333333333333,4.2,0.07,2022,22.16,4.13,4.7,Low Risk,0
0,#DIV/0!,Meherpur,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,80.82000000000001,19.0145,30.41,7.46,0,1.4605833333333331,4.88,0.07,2022,22.95,4.81,4.25,Low Risk,0
0,#DIV/0!,Moulvibazar,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,83.51,19.111666666666668,30.34,8.06,0,0.9328333333333332,3.7,0.01,2022,22.28,3.69,4.37,Low Risk,0
51,0.4117647059,Munshiganj,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,21,25,17.0,40,85,96.21,19.6385,30.15,9.31,0,1.3990833333333337,4.12,0.08,2022,20.84,4.04,4.9,Low Risk,0
0,#DIV/0!,Mymensingh,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,80.15,19.223333333333336,29.93,7.98,0,1.1035,4.02,0.01,2022,21.95,4.01,4.17,Low Risk,0
0,#DIV/0!,Naogaon,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,73.46000000000001,18.282833333333333,30.31,7.21,0,1.37525,6.18,0.09,2022,23.1,6.09,4.02,Low Risk,0
0,#DIV/0!,Narail,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,80.15,19.223333333333336,29.93,7.98,0,1.1035,4.02,0.01,2022,21.95,4.01,4.17,Low Risk,0
0,#DIV/0!,Narayanganj,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,96.21,19.6385,30.15,9.31,0,1.3990833333333337,4.12,0.08,2022,20.84,4.04,4.9,Low Risk,0
0,#DIV/0!,Narsingdi,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,82.23,19.61058333333333,30.39,8.94,0,1.2454166666666666,3.9,0.06,2022,21.45,3.84,4.19,Low Risk,0
0,#DIV/0!,Natore,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,75.78,18.654,30.4,7.51,0,1.4068333333333334,5.11,0.13,2022,22.89,4.98,4.06,Low Risk,0
0,#DIV/0!,Netrokona,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,80.15,19.223333333333336,29.93,7.98,0,1.1035,4.02,0.01,2022,21.95,4.01,4.17,Low Risk,0
9,0.4444444444,Nilphamari,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,4,25,17.0,40,85,73.57000000000001,17.97491666666667,29.3,7.09,0,1.2875,7.48,0.03,2022,22.21,7.45,4.09,Low Risk,0
3,0,Noakhali,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,112.63,21.48633333333333,29.56,12.97,0,2.690583333333333,7.12,0.06,2022,16.59,7.06,5.24,Low Risk,0
0,#DIV/0!,Pabna,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,91.4,19.20508333333333,30.12,7.92,0,1.4246666666666667,5.1,0.04,2022,22.2,5.06,4.76,Low Risk,0
30,0.4333333333,Panchagar,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,13,25,17.0,40,85,64.71000000000001,18.49683333333333,28.88,8.75,0,1.1396666666666666,6.48,0.01,2022,20.13,6.47,3.5,Low Risk,0
0,#DIV/0!,Patuakhali,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,270.62,21.40383333333333,29.2,13.89,0,2.49725,5.94,0.12,2022,15.31,5.82,12.64,Low Risk,0
0,#DIV/0!,Pirojpur,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,220.43,19.631500000000003,30.58,8.35,0,1.4529166666666666,4.33,0.04,2022,22.23,4.29,11.23,Low Risk,0
0,#DIV/0!,Rajbari,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,101.19,19.232916666666664,30.32,7.6,0,1.4094166666666663,4.93,0.06,2022,22.72,4.87,5.26,Low Risk,0
0,#DIV/0!,Rajshahi,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,75.78,18.654,30.4,7.51,0,1.4068333333333334,5.11,0.13,2022,22.89,4.98,4.06,Low Risk,0
82,0.4390243902,Rangamati,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,36,25,17.0,40,85,98.78,20.408583333333336,31.75,9.62,0,1.6609166666666666,4.45,0.08,2022,22.13,4.37,4.84,Low Risk,0
15,0.6,Rangpur,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,9,25,17.0,40,85,85.09,18.74625,29.18,7.74,0,1.4260833333333334,7.0,0.06,2022,21.44,6.94,4.54,Low Risk,0
0,#DIV/0!,Satkhira,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,158.44,19.825916666666668,32.43,8.31,0,1.2484166666666667,3.91,0.11,2022,24.12,3.8,7.99,Low Risk,0
0,#DIV/0!,Shariatpur,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,130.03,19.78575,29.93,9.59,0,1.5768333333333333,4.92,0.03,2022,20.34,4.89,6.57,Low Risk,0
0,#DIV/0!,Sherpur,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,82.59,19.20083333333333,29.93,8.25,0,1.225,4.57,0.07,2022,21.68,4.5,4.3,Low Risk,0
229,0.5414847162,Sirajganj,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,124,25,17.0,40,85,85.72,19.21658333333333,30.4,8.23,0,1.3789166666666666,4.37,0.01,2022,22.17,4.36,4.46,Low Risk,0
0,#DIV/0!,Sunamganj,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,91.4,19.216166666666663,30.9,9.17,0,1.1945,3.59,0.04,2022,21.73,3.55,4.76,Low Risk,0
0,#DIV/0!,Sylhet,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,83.51,19.111666666666668,30.34,8.06,0,0.9328333333333332,3.7,0.01,2022,22.28,3.69,4.37,Low Risk,0
0,#DIV/0!,Tangail,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,0,25,17.0,40,85,85.72,19.21658333333333,30.4,8.23,0,1.3789166666666666,4.37,0.01,2022,22.17,4.36,4.46,Low Risk,0
111,0.2522522523,Thakurgaon,Rabi,21.0,62.5,Cheena,Nov,Dec to Feb,Feb to April,28,25,17.0,40,85,82.23,19.61058333333333,30.39,8.94,0,1.2454166666666666,3.9,0.06,2022,21.45,3.84,4.19,Low Risk,0
854,0.5655737705,Bagerhat,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,483,30,15.0,50,70,220.43,19.631500000000003,30.58,8.35,0,1.4529166666666666,4.33,0.04,2022,22.23,4.29,11.23,Low Risk,0
343,0.9212827988,Bandarban,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,316,30,15.0,50,70,81.51,18.951083333333333,31.46,7.86,0,0.314,1.03,0.0,2022,23.6,1.03,4.3,Low Risk,0
896,1.174107143,Barguna,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,1052,30,15.0,50,70,229.52,20.84725,30.34,11.07,0,1.7281666666666666,4.26,0.11,2022,19.27,4.15,11.01,Low Risk,0
8510,0.4124559342,Barishal,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,3510,30,15.0,50,70,208.71,20.131916666666665,29.78,10.33,0,1.8484166666666664,5.17,0.04,2022,19.45,5.13,10.37,Low Risk,0
23722,0.4255121828,Bhola,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,10094,30,15.0,50,70,270.62,21.40383333333333,29.2,13.89,0,2.49725,5.94,0.12,2022,15.31,5.82,12.64,Low Risk,0
15749,4.118991682,Bogura,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,64870,30,15.0,50,70,83.29,18.81775,29.65,7.78,0,1.3842500000000002,6.64,0.04,2022,21.87,6.6,4.43,Low Risk,0
