station,day,max_temp_f,min_temp_f,max_dewpoint_f,min_dewpoint_f,precip_in,avg_wind_speed_kts,avg_wind_drct,min_rh,avg_rh,max_rh,snow_in,snowd_in,min_feel,avg_feel,max_feel,max_wind_speed_kts,max_wind_gust_kts,srad_mj,climo_high_f,climo_low_f,climo_precip_in,lat,lon
CAMI4,2016-08-12,78.962,61.682,71.392654,62.924,0.01,2.604756,338.09854,70.09,92.16583,100.0,,,,,,11.30244,11.324858,15.9,82.6,60.4,0.14,42.9269,-95.5391
CAMI4,2016-08-13,82.238,57.146,72.79074,57.29,0.0,1.1818594,291.8355,61.07,85.97791,100.0,,,,,,7.42438,7.439105,17.97,82.4,60.3,0.14,42.9269,-95.5391
CAMI4,2016-08-14,84.506,56.39,72.69315,56.534,0.0,0.7697637,2.2932596,52.33,82.309586,100.0,,,,,,6.45438,6.467181,20.01,82.3,60.1,0.14,42.9269,-95.5391
CAMI4,2016-08-15,80.618,56.912,70.14277,57.146,0.0,1.9496794,156.88286,59.0,85.986664,100.0,,,,,,8.97638,8.994183,20.37,82.2,59.9,0.14,42.9269,-95.5391
CAMI4,2016-08-16,83.696,62.78,74.6794,62.78,0.0,2.4686866,207.44412,70.05,87.37125,100.0,,,,,,10.14038,10.160493,20.04,82.0,59.7,0.15,42.9269,-95.5391
CAMI4,2016-08-17,88.844,61.232,76.324104,61.628,0.0,0.6706275,68.07345,53.09,85.56125,100.0,,,,,,4.80732,4.8168545,21.9,81.9,59.5,0.14,42.9269,-95.5391
CAMI4,2016-08-18,88.358,64.85,77.69952,64.958,0.0,3.0829422,180.99568,65.21,85.56208,100.0,,,,,,12.46644,12.491166,22.38,81.7,59.3,0.14,42.9269,-95.5391
CAMI4,2016-08-19,78.53,64.058,72.07962,63.51209,0.09,3.1237633,347.64264,74.07,91.315834,100.0,,,,,,11.39944,11.422049,12.88,81.6,59.1,0.14,42.9269,-95.5391
CAMI4,2016-08-20,72.554,50.918,64.348656,52.448,0.0,3.961562,307.48386,60.82,87.64208,100.0,,,,,,10.91638,10.938031,16.13,81.5,58.9,0.13,42.9269,-95.5391
CAMI4,2016-08-21,76.874,46.526,63.805637,46.652,0.0,2.0079947,227.7461,51.39,79.9,100.0,,,,,,8.49138,8.508221,23.68,81.3,58.6,0.12,42.9269,-95.5391
CAMI4,2016-08-22,80.78,58.658,66.272675,55.463436,0.0,7.6315465,167.85022,59.33,74.86542,90.4,,,,,,18.0032,18.038906,22.66,81.1,58.4,0.13,42.9269,-95.5391
CAMI4,2016-08-23,74.516,62.204,73.32455,60.93528,1.02,4.2881284,155.88535,86.0,95.6625,100.0,,,,,,18.9538,18.991392,5.481,81.0,58.2,0.12,42.9269,-95.5391
CAMI4,2016-08-24,77.756,56.624,69.27604,58.766,0.0,2.0313206,289.0313,64.2,87.90375,100.0,,,,,,7.52138,7.5362983,15.42,80.8,57.9,0.13,42.9269,-95.5391
CAMI4,2016-08-25,75.614,53.816,66.050575,53.888,0.0,1.3645811,297.92545,60.55,87.80417,100.0,,,,,,7.32738,7.3419123,17.26,80.7,57.6,0.12,42.9269,-95.5391
CAMI4,2016-08-26,70.232,51.044,64.62708,51.188,0.0,1.8019469,88.07302,77.42,92.75584,100.0,,,,,,7.13338,7.1475277,11.81,80.5,57.4,0.13,42.9269,-95.5391
CAMI4,2016-08-27,76.1,58.892,71.29397,57.982452,0.11,2.1285133,178.67754,74.39,93.552086,100.0,,,,,,8.29738,8.313836,11.73,80.3,57.1,0.13,42.9269,-95.5391
CAMI4,2016-08-28,85.136,59.324,77.87436,59.324,0.0,2.5328336,144.49803,74.32,90.30542,100.0,,,,,,12.85444,12.879934,19.73,80.1,56.8,0.13,42.9269,-95.5391
CAMI4,2016-08-29,84.002,61.574,76.648315,61.682,0.0,1.9049706,169.20308,64.89,90.22459,100.0,,,,,,8.39438,8.411029,17.42,80.0,56.5,0.13,42.9269,-95.5391
CAMI4,2016-08-30,81.086,59.666,73.46872,63.482,0.0,1.5200889,342.09708,73.82,93.21875,100.0,,,,,,8.10338,8.119452,14.43,79.8,56.2,0.13,42.9269,-95.5391
CAMI4,2016-08-31,78.8,52.916,68.09206,53.384,0.0,1.2110173,9.2627945,57.12,84.294586,100.0,,,,,,7.42438,7.439105,20.75,79.6,55.9,0.13,42.9269,-95.5391
CAMI4,2016-09-01,77.072,51.71,64.258644,51.908,0.0,1.3179288,78.870605,55.85,83.05542,100.0,,,,,,7.23038,7.24472,20.81,79.4,55.6,0.11,42.9269,-95.5391
CAMI4,2016-09-02,75.038,51.116,61.75189,51.467495,0.0,3.7127492,147.13568,59.97,82.97459,99.7,,,,,,12.66044,12.68555,19.63,79.2,55.2,0.12,42.9269,-95.5391
CAMI4,2016-09-03,75.164,57.578,63.254242,55.88544,0.0,6.1736608,157.13786,65.08,81.48875,94.8,,,,,,16.9362,16.96979,18.03,79.0,54.9,0.11,42.9269,-95.5391
CAMI4,2016-09-04,77.522,60.548,68.12056,58.97916,0.0,6.500227,148.49585,75.84,87.190834,95.8,,,,,,17.7122,17.74733,9.35,78.7,54.5,0.11,42.9269,-95.5391
CAMI4,2016-09-05,82.742,64.76,76.88264,62.835808,2.65,5.7479577,160.13861,79.25,90.949165,100.0,,,,,,16.2572,16.289444,10.76,78.5,54.2,0.11,42.9269,-95.5391
CAMI4,2016-09-06,82.9,66.218,75.097145,66.435974,0.01,3.4930942,92.44895,85.0,94.075,100.0,,,,,,10.91638,10.938031,6.932,78.3,53.8,0.11,42.9269,-95.5391
CAMI4,2016-09-07,77.756,65.21,72.42198,65.714,1.14,2.9157715,130.24684,74.53,94.25166,100.0,,,,,,12.85444,12.879934,10.15,78.1,53.4,0.1,42.9269,-95.5391
CAMI4,2016-09-08,79.664,55.4,66.83,53.333782,0.0,1.7786206,3.4170995,48.44,78.31834,100.0,,,,,,12.36944,12.393973,18.9,77.8,53.1,0.11,42.9269,-95.5391
CAMI4,2016-09-09,70.502,50.828,70.214,51.258537,1.23,3.024627,15.471139,77.89,94.54958,100.0,,,,,,13.24244,13.268705,4.16,77.6,52.7,0.11,42.9269,-95.5391
CAMI4,2016-09-10,72.05,49.046,59.257294,49.154,0.0,3.3492498,284.3053,55.76,84.762085,100.0,,,,,,10.52838,10.549262,19.18,77.3,52.3,0.11,42.9269,-95.5391
CAMI4,2016-09-11,77.072,48.956,61.239,49.004013,0.0,6.2047615,172.78447,52.04,77.13084,99.7,,,,,,16.1602,16.192251,19.59,77.0,51.9,0.12,42.9269,-95.5391
CAMI4,2016-09-12,78.26,58.568,67.716354,55.699574,0.0,5.330031,177.45215,71.18,85.455414,96.1,,,,,,14.01844,14.046243,12.91,76.8,51.5,0.11,42.9269,-95.5391
CAMI4,2016-09-13,63.446,48.344,58.610554,48.45557,0.0,4.700224,358.20334,69.72,83.45583,94.9,,,,,,11.10844,11.130471,10.75,76.5,51.0,0.11,42.9269,-95.5391
CAMI4,2016-09-14,72.5,43.538,61.35732,43.6154,0.0,2.565879,76.6732,54.97,83.73542,100.0,,,,,,7.71538,7.730683,18.03,76.2,50.6,0.11,42.9269,-95.5391
CAMI4,2016-09-15,74.894,58.91,69.25899,59.0,1.88,5.067611,103.53928,82.3,96.57083,100.0,,,,,,15.5782,15.609097,5.228,75.9,50.2,0.11,42.9269,-95.5391
CAMI4,2016-09-16,75.722,54.734,64.65284,54.09057,0.21,4.966531,215.56787,57.28,87.47542,100.0,,,,,,16.3542,16.386637,16.32,75.6,49.8,0.11,42.9269,-95.5391
CAMI4,2016-09-17,74.984,51.764,62.43166,51.836,0.0,2.8321862,268.39023,54.07,87.935,100.0,,,,,,9.26738,9.285761,12.72,75.3,49.3,0.1,42.9269,-95.5391
CAMI4,2016-09-18,80.996,50.828,67.28409,51.188,0.0,4.7352133,180.98717,55.3,81.20625,100.0,,,,,,15.8692,15.900675,17.38,74.9,48.9,0.11,42.9269,-95.5391
CAMI4,2016-09-19,84.884,56.4,66.27743,52.205593,0.0,2.1635027,45.33312,36.45,77.778336,100.0,,,,,,13.14544,13.171512,13.93,74.6,48.4,0.11,42.9269,-95.5391
CAMI4,2016-09-20,87.134,51.71,74.46006,51.760223,0.0,3.8702009,147.1826,34.76,76.17292,100.0,,,,,,16.4512,16.483828,13.71,74.2,48.0,0.11,42.9269,-95.5391
CAMI4,2016-09-21,88.772,70.412,74.49146,70.307045,0.0,4.363938,171.98874,58.48,84.32708,100.0,,,,,,13.92144,13.949052,11.06,73.9,47.5,0.11,42.9269,-95.5391
CAMI4,2016-09-22,83.066,64.292,72.99007,63.53848,0.05,5.3611317,99.954765,58.88,86.80666,100.0,,,,,,13.04844,13.074319,10.77,73.5,47.1,0.11,42.9269,-95.5391
CAMI4,2016-09-23,87.692,65.624,70.20855,63.75824,0.0,6.154222,125.66318,44.88,81.28333,100.0,,,,,,13.63044,13.6574745,13.61,73.1,46.6,0.11,42.9269,-95.5391
CAMI4,2016-09-24,86.09,66.416,73.93336,65.16336,0.0,6.0045457,140.42807,62.56,89.99084,100.0,,,,,,16.1602,16.192251,9.93,72.8,46.2,0.12,42.9269,-95.5391
CAMI4,2016-09-25,68.216,47.8,67.61147,42.792103,0.33,5.2522764,264.3794,53.78,80.098335,100.0,,,,,,16.7422,16.775406,9.05,72.4,45.7,0.11,42.9269,-95.5391
CAMI4,2016-09-26,71.564,38.9588,47.519894,37.50982,0.0,4.5486035,272.61826,32.37,67.14958,96.1,,,,,,15.08544,15.115359,17.04,72.0,45.2,0.11,42.9269,-95.5391
CAMI4,2016-09-27,73.832,38.9588,49.934013,36.162045,0.0,3.8138294,285.15277,36.1,64.684166,96.0,,,,,,14.60044,14.629397,16.54,71.5,44.8,0.11,42.9269,-95.5391
CAMI4,2016-09-28,63.482,43.1942,51.404137,40.37602,0.0,3.7866151,357.07104,62.05,84.34167,98.5,,,,,,10.81938,10.840838,9.65,71.1,44.3,0.11,42.9269,-95.5391
CAMI4,2016-09-29,69.674,42.0872,54.887314,42.2438,0.0,2.2023797,28.11562,50.78,82.60458,100.0,,,,,,8.87938,8.896992,14.76,70.7,43.9,0.1,42.9269,-95.5391
CAMI4,2016-09-30,73.274,43.466,58.589386,43.6172,0.0,1.8272169,54.22474,41.96,79.44875,100.0,,,,,,10.43138,10.452069,16.0,70.2,43.4,0.1,42.9269,-95.5391
CAMI4,2016-10-01,70.412,55.5,59.75523,52.718,0.0,0.61619973,37.169453,62.49,86.60291,100.0,,,,,,6.35932,6.3719335,5.959,69.8,42.9,0.11,42.9269,-95.5391
CAMI4,2016-10-02,75.83,45.8996,58.67251,45.9824,0.0,1.2051855,133.63815,45.32,78.83542,100.0,,,,,,8.87938,8.896992,15.33,69.3,42.5,0.1,42.9269,-95.5391
CAMI4,2016-10-03,75.776,48.038,59.27527,48.452,0.0,5.499145,136.88004,53.17,79.41417,100.0,,,,,,15.27944,15.309745,13.91,68.8,42.0,0.11,42.9269,-95.5391
CAMI4,2016-10-04,69.224,53.744,63.18505,53.816,1.92,6.776253,141.46007,72.51,91.18916,100.0,,,,,,20.6998,20.740856,4.857,68.4,41.6,0.1,42.9269,-95.5391
CAMI4,2016-10-05,68.54,46.526,54.194,40.87114,0.01,2.4084272,251.62315,39.48,76.543335,100.0,,,,,,11.78744,11.81082,15.54,67.9,41.1,0.09,42.9269,-95.5391
CAMI4,2016-10-06,59.126,38.885,50.333084,35.945415,0.57,6.620745,2.5325117,49.76,81.69625,100.0,,,,,,15.9662,15.997866,8.13,67.4,40.7,0.09,42.9269,-95.5391
CAMI4,2016-10-07,57.686,32.4068,43.796436,32.5778,0.0,3.65249,277.29532,49.22,83.39083,100.0,,,,,,14.11544,14.143436,15.38,66.9,40.2,0.09,42.9269,-95.5391
CAMI4,2016-10-08,69.476,34.4444,48.82728,34.61,0.0,3.1023808,302.1416,39.99,76.3175,100.0,,,,,,12.46644,12.491166,14.84,66.4,39.8,0.08,42.9269,-95.5391
CAMI4,2016-10-09,67.55,32.9144,50.341072,32.769245,0.0,4.2589703,124.53487,45.62,72.33833,99.5,,,,,,13.72744,13.754667,14.72,65.9,39.3,0.09,42.9269,-95.5391
CAMI4,2016-10-10,66.614,50.936,55.900204,44.91484,0.0,8.418804,169.85307,57.49,75.74834,84.6,,,,,,19.4388,19.477356,8.71,65.3,38.9,0.08,42.9269,-95.5391
CAMI4,2016-10-11,62.834,43.8656,55.836544,44.31516,0.0,5.444718,223.96864,74.55,92.36542,100.0,,,,,,12.66044,12.68555,8.38,64.8,38.4,0.08,42.9269,-95.5391
CAMI4,2016-10-12,51.134,26.7944,44.567055,28.044369,0.01,4.8829455,318.12222,50.64,82.20417,99.4,,,,,,17.7122,17.74733,10.88,64.3,38.0,0.08,42.9269,-95.5391
CAMI4,2016-10-13,57.542,25.718,37.65254,25.9034,0.0,4.4203095,170.29308,39.9,74.03709,100.0,,,,,,14.01844,14.046243,14.35,63.8,37.6,0.08,42.9269,-95.5391
CAMI4,2016-10-14,65.192,40.2314,56.82711,36.486664,0.0,9.328526,169.19418,65.45,84.79,94.5,,,,,,19.0508,19.088583,12.04,63.2,37.1,0.08,42.9269,-95.5391
CAMI4,2016-10-15,76.082,52.142,63.78823,49.130947,0.0,6.5332723,193.99937,64.54,83.78291,97.2,,,,,,20.2148,20.254892,6.549,62.7,36.7,0.08,42.9269,-95.5391
CAMI4,2016-10-16,69.566,47.678,66.80258,43.818653,0.0,3.5650167,99.253296,69.0,91.85917,100.0,,,,,,12.95144,12.977128,4.317,62.1,36.3,0.07,42.9269,-95.5391
CAMI4,2016-10-17,71.906,50.792,67.57691,51.206,0.01,2.400652,15.773955,84.9,98.004166,100.0,,,,,,7.90938,7.925068,4.447,61.6,35.9,0.07,42.9269,-95.5391
CAMI4,2016-10-18,67.802,41.2862,55.985775,42.5148,0.0,3.6583214,291.98914,50.33,80.30458,99.2,,,,,,14.30944,14.337821,12.3,61.0,35.5,0.07,42.9269,-95.5391
CAMI4,2016-10-19,59.252,38.1596,49.38883,39.13257,0.0,3.0790548,353.29495,66.96,88.02375,100.0,,,,,,12.17544,12.199589,5.359,60.5,35.0,0.07,42.9269,-95.5391
CAMI4,2016-10-20,54.41,28.8356,39.69238,29.2388,0.0,2.3656626,336.31198,51.19,84.34959,100.0,,,,,,11.49644,11.519241,12.13,59.9,34.6,0.07,42.9269,-95.5391
CAMI4,2016-10-21,62.762,28.9454,45.10517,29.2514,0.0,4.363938,165.20709,46.85,79.58,100.0,,,,,,14.98844,15.0181675,11.59,59.4,34.2,0.06,42.9269,-95.5391
CAMI4,2016-10-22,72.662,33.08,45.656017,34.1492,0.0,2.0118823,158.45412,31.88,66.48333,100.0,,,,,,8.97638,8.994183,12.45,58.8,33.8,0.05,42.9269,-95.5391
CAMI4,2016-10-23,65.426,40.6652,45.46669,38.160347,0.0,5.7285194,312.70728,38.46,71.86875,95.4,,,,,,14.89144,14.920976,12.46,58.2,33.4,0.06,42.9269,-95.5391
CAMI4,2016-10-24,58.622,33.1718,43.006485,33.4058,0.0,3.533915,64.060974,52.86,79.83,100.0,,,,,,8.97638,8.994183,11.03,57.7,33.0,0.05,42.9269,-95.5391
CAMI4,2016-10-25,58.172,43.8836,48.68692,38.860428,0.79,9.171074,101.12282,66.13,78.41458,100.0,,,,,,21.6698,21.71278,3.944,57.1,32.6,0.05,42.9269,-95.5391
CAMI4,2016-10-26,48.326,42.9584,46.94,43.0304,0.21,4.700224,17.295753,91.4,97.825,100.0,,,,,,15.7722,15.803483,2.673,56.6,32.2,0.04,42.9269,-95.5391
CAMI4,2016-10-27,67.19,37.139,55.183414,37.76,0.0,4.2064867,143.2081,60.43,86.54833,100.0,,,,,,12.95144,12.977128,10.83,56.0,31.8,0.05,42.9269,-95.5391
CAMI4,2016-10-28,75.02,52.25,59.707355,50.26333,0.0,7.287486,198.50938,53.54,80.08125,93.1,,,,,,22.9308,22.97628,8.46,55.4,31.4,0.05,42.9269,-95.5391
CAMI4,2016-10-29,57.218,42.6668,52.805218,42.757786,0.0,8.599582,16.611069,81.6,95.833336,100.0,,,,,,18.4688,18.505432,3.5,54.9,31.0,0.05,42.9269,-95.5391
CAMI4,2016-10-30,44.1752,36.41,42.913357,35.931633,0.0,5.922904,36.92794,87.0,95.0125,100.0,,,,,,16.1602,16.192251,4.612,54.3,30.6,0.05,42.9269,-95.5391
CAMI4,2016-10-31,58.262,40.8038,56.67958,40.049088,0.0,7.691806,162.50052,94.5,99.35833,100.0,,,,,,18.1778,18.213852,2.0,53.8,30.2,0.05,42.9269,-95.5391
CAMI4,2016-11-01,67.136,39.1388,54.922836,39.443,0.0,3.038234,321.54675,41.78,79.75625,100.0,,,,,,9.84938,9.868916,9.29,53.2,29.8,0.05,42.9269,-95.5391
CAMI4,2016-11-02,66.11,39.2504,49.163437,41.125652,0.0,4.2842407,36.731617,47.56,81.91333,98.8,,,,,,10.91638,10.938031,9.41,52.7,29.4,0.05,42.9269,-95.5391
CAMI4,2016-11-03,70.322,36.356,48.717316,36.7592,0.0,3.6136131,282.2046,34.18,73.949585,100.0,,,,,,11.78744,11.81082,10.87,52.1,29.0,0.05,42.9269,-95.5391
CAMI4,2016-11-04,74.732,41.36,47.315407,36.088825,0.0,1.6192251,204.8205,32.62,65.73875,86.7,,,,,,7.90938,7.925068,10.67,51.6,28.6,0.05,42.9269,-95.5391
CAMI4,2016-11-05,73.958,38.9768,49.47067,37.56224,0.0,3.2501135,173.37474,35.28,70.68958,95.0,,,,,,11.39944,11.422049,10.45,51.0,28.2,0.05,42.9269,-95.5391
CAMI4,2016-11-06,65.876,41.54,45.098846,37.220234,0.0,6.5507665,156.11768,38.08,65.0575,92.5,,,,,,15.7722,15.803483,10.24,50.5,27.8,0.05,42.9269,-95.5391
CAMI4,2016-11-07,60.188,44.4452,51.223923,39.52715,0.0,4.982082,197.12505,63.76,77.71125,97.2,,,,,,14.69744,14.726591,4.77,49.9,27.4,0.05,42.9269,-95.5391
CAMI4,2016-11-08,58.478,30.1136,43.603493,30.797728,0.0,6.6965556,349.81607,48.87,75.645836,97.0,,,,,,17.0332,17.066982,10.49,49.4,27.0,0.04,42.9269,-95.5391
CAMI4,2016-11-09,59.504,28.0688,40.753716,27.915525,0.0,3.726356,193.70961,44.72,76.5425,100.0,,,,,,15.37644,15.406937,10.24,48.8,26.6,0.05,42.9269,-95.5391
CAMI4,2016-11-10,68.414,37.4306,48.57378,34.726826,0.0,7.524635,299.7199,39.43,68.424164,90.0,,,,,,18.0808,18.11666,9.94,48.3,26.2,0.04,42.9269,-95.5391
CAMI4,2016-11-11,50.252,26.4668,36.628647,26.594057,0.0,5.627439,6.3750124,51.31,75.45292,96.1,,,,,,16.1602,16.192251,9.55,47.8,25.8,0.05,42.9269,-95.5391
CAMI4,2016-11-12,53.888,24.5336,36.518402,24.731018,0.0,5.8704205,190.17065,46.71,77.53833,99.1,,,,,,21.4758,21.518393,10.05,47.2,25.4,0.05,42.9269,-95.5391
CAMI4,2016-11-13,64.778,38.048,45.317383,32.732254,0.0,6.791804,205.46094,43.87,67.71958,86.9,,,,,,22.3488,22.393127,9.57,46.7,25.0,0.05,42.9269,-95.5391
CAMI4,2016-11-14,56.174,31.388,42.61623,31.267904,0.0,4.9529243,305.8556,58.46,84.385,100.0,,,,,,15.8692,15.900675,9.18,46.2,24.6,0.05,42.9269,-95.5391
CAMI4,2016-11-15,64.778,31.8596,47.72831,32.558,0.0,5.666316,261.0066,47.06,81.43208,100.0,,,,,,20.1178,20.1577,8.56,45.7,24.2,0.05,42.9269,-95.5391
CAMI4,2016-11-16,67.928,32.8442,47.47311,32.97079,0.0,6.957031,137.1684,41.96,76.31125,100.0,,,,,,23.1248,23.170666,6.298,45.1,23.8,0.05,42.9269,-95.5391
CAMI4,2016-11-17,55.526,41.0324,47.871956,39.225903,0.0,9.470427,17.73953,74.76,85.695,92.9,,,,,,19.4388,19.477356,6.271,44.6,23.4,0.05,42.9269,-95.5391
CAMI4,2016-11-18,41.423,27.7052,39.6986,23.363335,0.33,19.943876,306.83054,80.5,94.475,100.0,,,,,,37.2868,37.360752,4.656,44.1,23.0,0.06,42.9269,-95.5391
CAMI4,2016-11-19,29.3468,15.332,26.592169,15.177099,0.0,7.6159954,298.00812,81.7,90.88333,99.2,,,,,,20.4088,20.44928,9.42,43.6,22.6,0.05,42.9269,-95.5391
CAMI4,2016-11-20,37.7564,14.972,27.30214,14.809845,0.0,7.604332,106.23332,60.34,80.95417,98.5,,,,,,16.1602,16.192251,8.89,43.1,22.2,0.05,42.9269,-95.5391
CAMI4,2016-11-21,42.9206,20.7716,31.457424,18.663647,0.03,10.428743,109.87121,53.35,72.72083,92.0,,,,,,22.8338,22.87909,6.523,42.6,21.8,0.05,42.9269,-95.5391
CAMI4,2016-11-22,35.1734,33.224,35.1032,30.098623,0.85,10.790298,100.567055,83.4,96.2375,100.0,,,,,,20.6998,20.740856,0.749,42.1,21.4,0.05,42.9269,-95.5391
CAMI4,2016-11-23,35.7908,33.206,34.9142,31.419168,0.01,7.3146987,316.34607,90.4,97.8375,100.0,,,,,,14.11544,14.143436,2.053,41.6,21.0,0.05,42.9269,-95.5391
CAMI4,2016-11-24,35.5748,32.6228,35.3894,31.401836,0.0,3.2637205,216.55394,92.0,96.52917,100.0,,,,,,8.78238,8.799798,1.304,41.1,20.6,0.05,42.9269,-95.5391
CAMI4,2016-11-25,48.29,28.2902,40.1967,28.5278,0.0,5.6002254,236.55194,72.49,92.10458,100.0,,,,,,13.72744,13.754667,8.49,40.6,20.2,0.05,42.9269,-95.5391
CAMI4,2016-11-26,47.066,28.472,39.861977,29.2496,0.0,4.523333,196.6587,70.79,88.95333,100.0,,,,,,13.82444,13.851858,6.446,40.1,19.8,0.04,42.9269,-95.5391
CAMI4,2016-11-27,52.718,26.0636,51.5078,26.4398,0.54,8.928092,126.11069,89.1,99.17083,100.0,,,,,,24.5798,24.628551,1.751,39.6,19.4,0.05,42.9269,-95.5391
CAMI4,2016-11-28,51.098,32.6444,49.221016,31.439396,0.01,11.507579,226.83237,71.3,88.52959,98.5,,,,,,26.9078,26.961168,6.55,39.1,19.0,0.04,42.9269,-95.5391
CAMI4,2016-11-29,33.8252,31.2044,32.960888,28.94431,0.0,15.46914,245.58385,87.1,94.22083,100.0,,,,,,26.9078,26.961168,1.93,38.6,18.6,0.04,42.9269,-95.5391
CAMI4,2016-11-30,32.4788,29.7464,32.2286,29.717768,0.01,14.089007,275.3029,96.7,98.816666,100.0,,,,,,21.1848,21.226818,3.232,38.2,18.2,0.05,42.9269,-95.5391
CAMI4,2016-12-01,33.206,30.3116,31.736221,28.752579,0.0,8.259409,279.92123,93.1,98.0875,100.0,,,,,,17.0332,17.066982,2.292,37.7,17.8,0.04,42.9269,-95.5391
CAMI4,2016-12-02,33.9008,30.2216,31.7642,27.119406,0.01,4.1190133,311.74493,83.5,93.9875,100.0,,,,,,9.84938,9.868916,3.53,37.2,17.4,0.04,42.9269,-95.5391
CAMI4,2016-12-03,36.0104,25.8836,34.454414,26.0312,0.02,5.186186,161.80003,86.5,96.925,100.0,,,,,,12.17544,12.199589,3.937,36.8,17.1,0.04,42.9269,-95.5391
CAMI4,2016-12-04,44.2292,27.7592,38.121758,28.3118,0.03,6.231976,217.05997,75.05,95.79041,100.0,,,,,,15.5782,15.609097,6.626,36.3,16.7,0.04,42.9269,-95.5391
CAMI4,2016-12-05,44.375,27.5612,37.747635,24.7023,0.0,11.585333,191.46706,72.3,87.497086,100.0,,,,,,27.4898,27.544323,3.495,35.9,16.3,0.03,42.9269,-95.5391
CAMI4,2016-12-06,28.3982,12.326,24.62957,8.468081,0.0,18.719254,263.74408,66.8,80.05125,89.3,,,,,,30.9818,31.04325,6.124,35.4,16.0,0.04,42.9269,-95.5391
CAMI4,2016-12-07,21.3224,8.42,11.510266,4.3035765,0.0,17.35856,272.63098,65.46,79.29958,87.1,,,,,,28.6538,28.71063,5.568,35.0,15.6,0.04,42.9269,-95.5391
CAMI4,2016-12-08,21.4304,6.998,12.289122,3.7477343,0.0,14.475835,282.4568,67.79,82.23292,90.2,,,,,,26.1318,26.183628,5.755,34.5,15.3,0.03,42.9269,-95.5391
CAMI4,2016-12-09,17.348,-0.382,12.652864,-1.9518824,0.0,3.8371553,268.13565,70.78,86.309166,93.4,,,,,,9.84938,9.868916,5.571,34.1,14.9,0.03,42.9269,-95.5391
CAMI4,2016-12-10,20.5556,10.796,19.770073,9.352411,0.0,9.32075,91.07449,91.7,94.53333,97.3,,,,,,19.3418,19.380161,2.934,33.7,14.6,0.04,42.9269,-95.5391
CAMI4,2016-12-11,24.971,-0.346,23.078827,-2.1286156,0.0,10.858333,305.02878,86.0,92.7375,97.0,,,,,,23.7068,23.753819,3.978,33.3,14.2,0.03,42.9269,-95.5391
CAMI4,2016-12-12,25.0988,-4.774,21.03742,-6.8906693,0.0,7.2797093,268.37482,76.23,85.167915,90.4,,,,,,20.6998,20.740856,7.805,32.9,13.9,0.03,42.9269,-95.5391
CAMI4,2016-12-13,15.584,-6.484,8.4543,-8.940828,0.0,6.947312,249.32295,65.54,80.10083,88.3,,,,,,14.50344,14.532206,7.792,32.5,13.6,0.03,42.9269,-95.5391
CAMI4,2016-12-14,14.81,-2.002,9.543628,-6.8002725,0.0,12.592246,275.7964,65.48,74.0,83.8,,,,,,30.3028,30.3629,7.852,32.1,13.3,0.02,42.9269,-95.5391
CAMI4,2016-12-15,11.624,-7.168,5.715747,-10.413646,0.0,6.0084333,154.28151,61.72,77.04875,85.2,,,,,,15.08544,15.115359,5.593,31.8,13.0,0.03,42.9269,-95.5391
CAMI4,2016-12-16,17.7044,7.322,15.603373,2.9869509,0.0,9.853363,77.57545,75.18,86.8325,97.1,,,,,,18.0808,18.11666,2.264,31.4,12.7,0.03,42.9269,-95.5391
CAMI4,2016-12-17,9.914,-17.248,7.7171636,-19.996677,0.0,14.269787,316.66324,77.83,84.27417,91.2,,,,,,23.9978,24.045397,4.577,31.0,12.4,0.02,42.9269,-95.5391
CAMI4,2016-12-18,3.776,-25.006,-0.69408506,-28.55082,0.0,4.6730103,213.90189,68.46,81.11083,88.2,,,,,,12.66044,12.68555,8.29,30.7,12.1,0.03,42.9269,-95.5391
CAMI4,2016-12-19,25.2248,1.454,20.62474,-1.1214907,0.0,6.805411,181.07747,64.5,80.76833,89.3,,,,,,22.2518,22.295933,7.681,30.4,11.8,0.03,42.9269,-95.5391
CAMI4,2016-12-20,38.5772,20.0804,31.127716,17.76683,0.05,8.535435,228.53845,67.81,82.97083,91.7,,,,,,19.9238,19.963318,7.387,30.1,11.5,0.03,42.9269,-95.5391
CAMI4,2016-12-21,40.0316,24.7892,32.413677,23.04203,0.0,13.138466,265.5167,69.28,85.44666,98.0,,,,,,31.0788,31.140442,5.843,29.7,11.2,0.02,42.9269,-95.5391
CAMI4,2016-12-22,41.6678,16.646,31.961828,16.27265,0.0,5.281434,224.3161,66.49,85.38208,99.6,,,,,,12.27244,12.296782,7.088,29.5,11.0,0.03,42.9269,-95.5391
CAMI4,2016-12-23,34.0466,25.4,32.5976,22.8812,0.08,6.0667486,170.715,79.43,95.63042,100.0,,,,,,16.9362,16.96979,1.919,29.2,10.7,0.03,42.9269,-95.5391
CAMI4,2016-12-24,30.9866,11.84,30.4664,12.055088,0.0,4.750764,102.587585,97.1,99.47083,100.0,,,,,,15.8692,15.900675,5.078,28.9,10.4,0.02,42.9269,-95.5391
CAMI4,2016-12-25,44.411,30.2648,41.072655,28.595896,0.79,18.077785,111.75133,71.22,97.59541,100.0,,,,,,33.3098,33.375866,0.675,28.6,10.2,0.03,42.9269,-95.5391
